EwEVersion,"6.6.16889.1 (compiled 27/04/2020)"
Date,"28/04/2020 13:46:00"
ModelName,Kat_200116
EcosimScenario,WGINOSE_baseline_BT+25%
TimeSeries,Katt_mints_baseline_BT+25
StartYear,1982

Data,Catch

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2046,0,0,0,0.1959214,0.002119832,0.05943145,0.004462175,0.003403429,0.05839911,0.02971143,0.2912851,0.000182504,0.00250375,0.4386567,0.01089275,0.2849095,1.262973,0,0.000302697,0,0,0.02307656,0.0002017846,0,0,0,0,0,0
2047,0,0,0,0.195888,0.002119457,0.05943854,0.004466631,0.003403507,0.05842534,0.02971357,0.2912313,0.000182467,0.00250476,0.4387299,0.01087519,0.2849112,1.262881,0,0.0003048056,0,0,0.02299562,0.0002016888,0,0,0,0,0,0
2048,0,0,0,0.1958589,0.002119157,0.05944661,0.004469688,0.00340355,0.05844654,0.02971453,0.2911851,0.0001824374,0.002505759,0.4387992,0.01085839,0.284914,1.262791,0,0.0003068795,0,0,0.02292051,0.0002016151,0,0,0,0,0,0
2049,0,0,0,0.1958342,0.002118947,0.05945123,0.004471554,0.003403568,0.05846331,0.02971451,0.2911461,0.0001824146,0.002506745,0.4388656,0.0108422,0.2849177,1.262703,0,0.0003089129,0,0,0.02285083,0.0002015607,0,0,0,0,0,0
2050,0,0,0,0.195814,0.002118829,0.05945203,0.004472312,0.003403575,0.0584763,0.02971369,0.2911144,0.000182398,0.002507717,0.4389299,0.01082653,0.2849222,1.262616,0,0.0003109013,0,0,0.02278624,0.0002015236,0,0,0,0,0,0
2051,0,0,0,0.195798,0.002118799,0.05945126,0.004471937,0.003403586,0.05848613,0.02971228,0.2910901,0.0001823873,0.002508672,0.4389922,0.01081126,0.2849275,1.26253,0,0.0003128409,0,0,0.02272644,0.0002015017,0,0,0,0,0,0
2052,0,0,0,0.1957861,0.002118846,0.05944953,0.004470871,0.003403614,0.05849333,0.02971047,0.2910733,0.0001823821,0.002509609,0.4390528,0.01079636,0.2849336,1.262445,0,0.0003147291,0,0,0.02267115,0.0002014935,0,0,0,0,0,0
2053,0,0,0,0.1957776,0.002118959,0.0594466,0.004469749,0.003403667,0.05849834,0.02970839,0.2910642,0.0001823818,0.002510525,0.4391116,0.01078178,0.2849407,1.262362,0,0.0003165638,0,0,0.02262007,0.0002014974,0,0,0,0,0,0
2054,0,0,0,0.1957722,0.002119122,0.05944355,0.004468862,0.003403744,0.05850149,0.02970611,0.2910622,0.0001823857,0.002511419,0.4391682,0.0107675,0.2849487,1.262282,0,0.0003183436,0,0,0.02257296,0.0002015118,0,0,0,0,0,0
2055,0,0,0,0.1957693,0.002119321,0.05944173,0.004468259,0.003403844,0.05850306,0.02970371,0.2910663,0.0001823933,0.002512288,0.4392226,0.01075352,0.2849576,1.262204,0,0.0003200678,0,0,0.02252952,0.0002015352,0,0,0,0,0,0
