EwEVersion,"6.5.14034.0 (compiled 10/03/2017)"
Date,"08/05/2020 07:32:19"
ModelName,"NorthSea1991-2013 Key Run"
EcosimScenario,"Basic setup"
TimeSeries,FleetGroupMort_annual_Benless50
StartYear,1991

Data,Biomass

Year,"Baleen whales","Toothed whales",Seals,"Surface-feeding seabirds","Juvenile sharks",Spurdog,"Large piscivorous sharks","Small sharks","Juvenile rays","Starry ray + others","Thornback & Spotted ray","Skate + cuckoo ray","Cod (juvenile 0-2)","Cod (adult)","Whiting (juvenile 0-1)","Whiting (adult)","Haddock (juvenile 0-1)","Haddock (adult)","Saithe (juvenile 0-3)","Saithe (adult)",Hake,"Blue whiting","Norway pout","Other gadoids (large)","Other gadoids (small)",Monkfish,Gurnards,"Herring (juvenile 0-1)","Herring (adult)",Sprat,Mackerel,"Horse mackerel",Sandeels,Plaice,Dab,"Long-rough dab",Flounder,Sole,"Lemon sole",Witch,Turbot,Megrim,Halibut,Dragonets,"Catfish (Wolf-fish)","Large demersal fish","Small demersal fish","Miscellaneous filterfeeding pelagic fish","Squid & cuttlefish","Fish larvae","Carnivorous zooplankton","Herbivorous & Omnivorous zooplankton (copepods)","Gelatinous zooplankton","Large crabs",Nephrops,"Epifaunal macrobenthos (mobile grazers)","Infaunal macrobenthos",Shrimp,"Small mobile epifauna (swarming crustaceans)","Small infauna (polychaetes)","Sessile epifauna",Meiofauna,"Benthic microflora (incl Bacteria protozoa))","Planktonic microflora (incl Bacteria protozoa)","Diving seabirds",Phytoplankton,"Detritus - DOM -water column","Detritus - POM - sediment",Discards
2001,0.07019237,0.01701964,0.008804095,0.001905725,0.001151603,0.1769746,0.001516061,0.002125169,0.2863476,0.1900683,0.09651243,0.07145905,0.02150891,0.04121601,0.01014403,0.1934378,0.005837533,0.1875773,0.1253732,0.2441151,0.01314276,0.1133291,1.580535,0.1397799,0.362667,0.09284174,0.2167352,0.2417558,5.440862,0.3086695,1.053641,0.7263141,1.503745,0.7463841,3.222637,0.5258532,0.3090552,0.05845862,0.1528721,0.100481,0.008889161,0.03461619,0.03786743,0.05638722,0.02424071,0.03356398,0.5442558,0.02915028,0.04532072,0.3412038,2.539567,15.38605,0.05420147,1.26672,0.9967964,80.70779,143.4811,0.1072901,31.1795,156.9736,110.3499,4.021493,0.1090626,1.516069,0.004636118,8.011956,25.82688,25.95104,6.233786E-07
2002,0.07039293,0.01697924,0.008823811,0.001859091,0.0012017,0.1897541,0.001465259,0.002204018,0.2713958,0.1780201,0.0983801,0.06992725,0.02867822,0.03485673,0.01041044,0.1955032,0.001954812,0.2082704,0.1436438,0.267843,0.01249441,0.09475186,1.485284,0.1454674,0.3587426,0.09949864,0.2058876,0.206072,5.957563,0.1937494,0.9491817,0.6922881,1.486337,0.8119566,3.288945,0.5491236,0.3157739,0.05751436,0.1543978,0.1014363,0.008068906,0.03381928,0.03743476,0.05877535,0.02609116,0.03222017,0.5217128,0.02866369,0.04497153,0.3510483,2.546558,15.56895,0.05391464,1.277092,1.002474,81.45008,145.2675,0.09978052,31.42723,158.4884,111.5902,4.020307,0.1094296,1.522402,0.004516518,8.041552,25.91932,26.0475,7.245888E-07
2003,0.07058589,0.01694412,0.008866309,0.001837753,0.001229008,0.1986313,0.001360625,0.002156674,0.2663791,0.1602386,0.09714148,0.06759108,0.02914796,0.03547764,0.005718298,0.1977251,0.002733798,0.2424752,0.1643858,0.2755287,0.01117046,0.0767637,1.457509,0.1567786,0.3549801,0.1091077,0.2005299,0.1612568,6.172907,0.1518304,0.861406,0.6637235,1.668272,0.8877469,3.34093,0.5653442,0.3212771,0.05763267,0.1567055,0.1026123,0.007180742,0.0320517,0.03710235,0.05999409,0.02855251,0.0305509,0.5242928,0.02834967,0.04594497,0.357116,2.549079,15.60599,0.05308512,1.298129,1.007866,82.2406,146.3941,0.08909615,31.47615,159.0184,112.6894,4.014143,0.1096536,1.524201,0.004472593,8.069867,25.98585,26.11054,7.797664E-07
2004,0.07079772,0.0169299,0.008961753,0.001834325,0.001254395,0.2054764,0.001264567,0.002063388,0.2746291,0.1394701,0.09734732,0.06635908,0.02271761,0.03659478,0.002389629,0.1873262,0.005970979,0.2889098,0.1648919,0.2900351,0.009760304,0.06375211,1.526384,0.175198,0.3575416,0.1240984,0.20375,0.1244137,6.169283,0.1017054,0.8249447,0.6520503,1.866721,0.9912515,3.383987,0.5812878,0.3274084,0.05939617,0.1593364,0.1045917,0.00703375,0.03081036,0.03720767,0.06130159,0.03216489,0.02962698,0.5551808,0.02857459,0.04728809,0.3566595,2.513767,15.49992,0.05300767,1.322314,1.011448,82.90102,147.002,0.1040111,31.48036,159.1226,113.6598,4.030011,0.1099386,1.527856,0.004521761,8.107442,26.04708,26.17571,7.789843E-07
2005,0.07103478,0.0169285,0.009111407,0.001836062,0.001300462,0.2146337,0.001229759,0.002046097,0.2902538,0.120709,0.1007278,0.06700639,0.01398514,0.03433771,0.001441611,0.172492,0.007353195,0.3433363,0.1450476,0.3066863,0.008375628,0.05770094,1.785876,0.1923539,0.3662514,0.140062,0.2129942,0.1154973,6.201658,0.08080243,0.8485716,0.6544945,1.890609,1.148889,3.42973,0.6009524,0.3354108,0.06354936,0.1611453,0.1065944,0.007676102,0.03023556,0.03761508,0.06275397,0.03588707,0.02941509,0.5912884,0.02927011,0.04658052,0.3487487,2.397793,15.0619,0.05241937,1.337499,1.011417,83.35069,147.2617,0.1025681,31.46126,159.1421,114.5372,4.048275,0.1101536,1.531524,0.004622438,8.160607,26.08079,26.22939,7.476802E-07
2006,0.07125676,0.01692601,0.009289709,0.001836531,0.001348525,0.2281135,0.001239217,0.002070427,0.2931915,0.1095691,0.1038344,0.0675615,0.006729656,0.0297755,0.001812666,0.1601954,0.006443823,0.3671599,0.1226402,0.3203146,0.007466306,0.05004778,1.738037,0.2043685,0.3671945,0.155209,0.2181426,0.1095952,6.412731,0.08966517,0.8903999,0.6602519,1.660722,1.36455,3.470153,0.6172463,0.3443037,0.07051041,0.1622299,0.1082568,0.009258133,0.03051821,0.03801119,0.06230689,0.03920798,0.02897294,0.5956583,0.02791727,0.04249657,0.3305381,2.200067,14.28237,0.04808394,1.333786,1.005556,83.64042,147.5984,0.09957696,31.52004,159.5481,115.4373,4.083541,0.1105734,1.540866,0.004687335,8.255656,26.13155,26.32627,7.583128E-07
2007,0.0714388,0.01689639,0.009472026,0.001838888,0.001399173,0.2448932,0.001266972,0.00209905,0.2837223,0.108229,0.1070449,0.06757919,0.004112434,0.02464567,0.002418509,0.1507308,0.0045369,0.3809378,0.09510329,0.3271113,0.006929972,0.0399774,1.681316,0.214453,0.3613382,0.1691938,0.214139,0.1076556,6.608305,0.07242265,0.889464,0.6512938,1.560078,1.629581,3.50493,0.6308011,0.3501112,0.08031974,0.1633385,0.1098802,0.01132774,0.03010009,0.03797003,0.06241129,0.0424109,0.02832469,0.5735758,0.02700695,0.03950723,0.3114534,2.023172,13.35999,0.04421847,1.322464,0.9976973,83.90139,148.1306,0.1150149,31.59576,160.0468,116.3745,4.080676,0.1105852,1.543446,0.004699969,8.314203,26.09902,26.34468,7.885492E-07
2008,0.07160936,0.0168588,0.009673817,0.00184362,0.001454075,0.2619574,0.001326985,0.002107922,0.2785304,0.1159182,0.1105412,0.06812025,0.007271971,0.02026976,0.003729158,0.1456455,0.003778152,0.4251201,0.08072361,0.3183655,0.006690361,0.03197359,1.714495,0.2230874,0.3515843,0.1826828,0.2115026,0.1082452,6.573783,0.06051922,0.8555773,0.634334,1.444347,1.925089,3.540479,0.6420292,0.3587728,0.09275889,0.1645852,0.1113522,0.01376958,0.02955246,0.03783689,0.06293698,0.0453543,0.0277958,0.5724122,0.02498495,0.03735081,0.2898103,1.880891,12.49994,0.04033938,1.312237,0.9917951,84.11893,148.1467,0.1088949,31.51418,159.8494,117.133,4.061725,0.1103007,1.539471,0.004718542,8.329246,26.00345,26.28894,7.734316E-07
2009,0.07168358,0.01680817,0.009879782,0.001843566,0.001471306,0.273692,0.001393758,0.002053588,0.2627665,0.1198923,0.1121327,0.06782836,0.02248808,0.0185263,0.006488225,0.1327948,0.003258797,0.4576223,0.08169018,0.2866457,0.006619938,0.02617191,1.656122,0.2228071,0.3410388,0.1930713,0.2037591,0.1040448,6.52246,0.06218698,0.8060207,0.5985125,1.231014,2.22608,3.567615,0.6462869,0.3660829,0.1075074,0.1655725,0.1126466,0.01560782,0.02868964,0.03745071,0.06199466,0.0477919,0.02717714,0.5443193,0.02311195,0.0351564,0.2732059,1.766608,11.6478,0.03573197,1.300864,0.9887116,84.12017,147.1644,0.1053243,31.20897,158.7179,117.4459,4.012722,0.1094192,1.524336,0.004668462,8.288386,25.80387,26.11383,8.462398E-07
2010,0.07164602,0.01674435,0.01007388,0.0018395,0.001452279,0.2811904,0.001472399,0.002006317,0.2414107,0.1168726,0.1120003,0.06697006,0.03897903,0.03108568,0.006787738,0.123717,0.002554224,0.4553472,0.08981385,0.2521123,0.006575808,0.02186768,1.549504,0.2181806,0.3319793,0.201212,0.1921594,0.09558532,6.248132,0.06575178,0.7510919,0.5436224,1.100853,2.509465,3.582416,0.6402444,0.3680687,0.1240036,0.1660767,0.1139406,0.01660831,0.02742587,0.03683619,0.06037015,0.05014219,0.02650733,0.5058669,0.02082682,0.03319076,0.2580092,1.671959,10.87403,0.03138916,1.287867,0.9902852,83.78436,145.3732,0.0971727,30.81196,156.9609,117.2292,3.980704,0.1085619,1.509467,0.004566083,8.239873,25.59803,25.92619,8.359443E-07
2011,0.07151578,0.01667144,0.01026398,0.001819898,0.001405759,0.2835799,0.001554918,0.001974293,0.2242926,0.1092372,0.1115027,0.06614982,0.03810756,0.05743036,0.004953548,0.1205921,0.001557115,0.4142636,0.09822118,0.2297408,0.006409911,0.01928874,1.472033,0.2112659,0.3274807,0.2063593,0.1812264,0.09181302,5.763295,0.06822315,0.6990225,0.4836296,1.064347,2.752048,3.578974,0.6276304,0.3682778,0.1424161,0.1660282,0.1149013,0.01756352,0.0259863,0.03610203,0.05899865,0.05250409,0.02606531,0.4872303,0.01917307,0.03256606,0.2478404,1.648955,10.3821,0.02829608,1.271629,0.9965224,83.10479,143.162,0.1003625,30.41438,154.9666,116.5468,3.942452,0.1075234,1.491297,0.004427683,8.149619,25.36009,25.69086,7.895279E-07
2012,0.07133646,0.01659327,0.01046178,0.001790644,0.001355626,0.2807461,0.001624211,0.001944066,0.2159562,0.1041435,0.1120823,0.06607853,0.03158293,0.08154844,0.004539367,0.1243074,0.001889114,0.3883431,0.08973038,0.2349069,0.006107897,0.01798563,1.393416,0.203176,0.3271529,0.2078542,0.1739928,0.1054993,5.113385,0.06633735,0.6617749,0.4312943,1.151083,2.939842,3.551308,0.613771,0.3685221,0.1644634,0.165334,0.115313,0.01866029,0.02464675,0.03537414,0.05820798,0.05473027,0.02599608,0.4873463,0.01901228,0.03307025,0.2411027,1.693148,10.16151,0.0267843,1.252865,1.006801,82.12788,140.5961,0.1004225,29.9602,152.6808,115.3796,3.899327,0.1064172,1.470917,0.004275775,8.035486,25.11728,25.43296,7.927832E-07
2013,0.07114876,0.0165095,0.01067851,0.001763088,0.001295782,0.2735389,0.001668052,0.001916514,0.2139613,0.105424,0.1127176,0.06658752,0.02504879,0.09780637,0.005062651,0.1292159,0.002470776,0.3762622,0.07457459,0.2574373,0.005686132,0.01620485,1.264839,0.1939822,0.3290468,0.2066222,0.1698313,0.1175502,4.548715,0.07800937,0.6400067,0.3851311,1.158892,3.064549,3.499714,0.5984166,0.3669601,0.1944291,0.1637851,0.1149075,0.01978348,0.02333553,0.03471502,0.05708813,0.05665396,0.02629909,0.4904901,0.01935452,0.03397248,0.2384482,1.777412,10.1905,0.02618018,1.231272,1.019003,80.90484,137.9939,0.1001399,29.52564,150.4408,113.8424,3.871279,0.1054899,1.453737,0.004131026,7.927424,24.91768,25.20791,8.115646E-07
2014,0.07091688,0.01641431,0.01089043,0.001730227,0.001236762,0.2648741,0.001695011,0.001884713,0.2084805,0.1064734,0.1131739,0.06696403,0.02669504,0.1015795,0.004537764,0.1281028,0.00240559,0.3767978,0.06550346,0.2764522,0.005203818,0.01466746,1.17378,0.1838302,0.3330911,0.2040379,0.1639035,0.1219493,4.353998,0.1077705,0.6184537,0.3429878,1.072213,3.162526,3.437968,0.583455,0.364157,0.232587,0.1616542,0.1139868,0.02064094,0.02222004,0.03396256,0.05592477,0.05839295,0.02700508,0.478375,0.01978008,0.03474654,0.2402349,1.802559,10.15983,0.02636073,1.206434,1.032082,79.57874,135.8847,0.09968662,29.23582,148.8911,112.2151,3.868147,0.1050225,1.446131,0.003963665,7.880813,24.80876,25.08705,7.878965E-07
2015,0.07064693,0.01631371,0.01109463,0.001692251,0.001189206,0.2583977,0.001726716,0.001851063,0.2002929,0.1054901,0.1131939,0.06731335,0.04838341,0.1025102,0.003418848,0.124034,0.002127307,0.4064157,0.0595662,0.2858287,0.004738929,0.01299956,1.118152,0.1757336,0.3334205,0.202797,0.1574053,0.1091226,4.39596,0.1444168,0.5954807,0.3047137,0.9972015,3.266001,3.378719,0.5666496,0.3607165,0.2764859,0.1592716,0.1129608,0.02130303,0.02149906,0.03316719,0.0546719,0.06004406,0.02770203,0.4557898,0.01930382,0.03475808,0.2394126,1.737156,9.893606,0.02636089,1.176892,1.044981,78.39517,134.9845,0.09833048,29.26621,148.6615,110.9592,3.902367,0.1053003,1.454133,0.003795511,7.926382,24.8252,25.12638,7.67411E-07
2016,0.07033274,0.01621247,0.01130179,0.001653118,0.001150501,0.2541539,0.001765449,0.0018164,0.1913217,0.1034468,0.1123287,0.06761574,0.07258118,0.1181964,0.002485713,0.1182277,0.001831435,0.4372149,0.05398948,0.285874,0.004293794,0.0110868,1.088874,0.1702011,0.3312042,0.2033242,0.1510291,0.09509338,4.39053,0.1884044,0.5720235,0.2697144,0.9354621,3.381273,3.32899,0.5450341,0.3565975,0.3249529,0.157334,0.1121522,0.02203722,0.02110502,0.03236759,0.05334069,0.06159613,0.02820749,0.4285583,0.01917309,0.03562884,0.2405264,1.745056,9.875791,0.02626773,1.145369,1.059613,77.60382,135.3525,0.09819436,29.54111,149.5088,110.2905,3.914006,0.1055564,1.461973,0.003640365,7.943229,24.84443,25.16619,7.512626E-07
2017,0.0699945,0.01611583,0.01152216,0.001613924,0.001122235,0.2512221,0.001812604,0.001787197,0.184457,0.1014339,0.1112727,0.06824353,0.08044586,0.1550467,0.002039941,0.1125799,0.001462064,0.4550489,0.05198583,0.278885,0.003912484,0.01020512,1.146123,0.1664955,0.33701,0.2050851,0.1464116,0.09655505,4.218565,0.2521072,0.5550357,0.242165,0.9313659,3.51152,3.287928,0.5218895,0.3537341,0.3743857,0.156545,0.1118376,0.02293313,0.02134415,0.0316608,0.0523728,0.06314009,0.02903299,0.4177177,0.02058068,0.03862667,0.2461738,1.873697,10.19887,0.02726222,1.117532,1.076319,77.21221,135.7349,0.09904205,29.61667,149.8395,109.7924,3.86354,0.1051465,1.454338,0.003508451,7.86862,24.76649,25.07218,7.301961E-07
2018,0.06966475,0.01603592,0.01177592,0.001575101,0.001100044,0.2473891,0.001865091,0.0017675,0.1816018,0.1008849,0.1107209,0.06964397,0.08379846,0.2097747,0.002254269,0.1093976,0.001009541,0.4630622,0.05711725,0.2664125,0.003677006,0.01156223,1.321609,0.1631289,0.3512146,0.2072194,0.1457445,0.1206085,3.816806,0.3519557,0.5526701,0.2266422,1.001999,3.647723,3.240325,0.4971236,0.3538642,0.418408,0.1564054,0.1117381,0.02444333,0.02287876,0.03123063,0.05083581,0.06478662,0.03078931,0.4233239,0.02322155,0.04362494,0.2539162,2.097934,10.73413,0.02968393,1.090707,1.090902,76.92207,135.0225,0.09935274,29.31579,148.7892,108.9901,3.797113,0.1042624,1.435522,0.003400717,7.729053,24.61081,24.86863,7.080657E-07
2019,0.06937405,0.01598731,0.01208081,0.001538983,0.001080991,0.2425217,0.001924851,0.001756918,0.1831931,0.1028465,0.1107947,0.07204103,0.08319951,0.2733213,0.00414531,0.110514,0.0008303674,0.4642785,0.07133084,0.2537281,0.003675787,0.01641863,1.564523,0.1604998,0.3648039,0.2098932,0.1505572,0.1318114,3.524843,0.4843232,0.5693526,0.22457,1.117584,3.778213,3.173036,0.4707009,0.3568071,0.4519351,0.1558105,0.1113681,0.02712649,0.02642545,0.03127104,0.0481033,0.06658332,0.03361128,0.4414785,0.02470019,0.04750165,0.2543526,2.109326,10.6515,0.03245657,1.060783,1.099111,76.43217,133.202,0.09743788,28.81955,146.8478,107.7663,3.765941,0.1036136,1.421589,0.003322433,7.676326,24.49059,24.72364,6.79833E-07
2020,0.0691235,0.01596553,0.01243751,0.001508691,0.00107291,0.2422602,0.002007892,0.001747529,0.1857696,0.106003,0.1109724,0.07487573,0.07779003,0.3255194,0.007374782,0.1168208,0.001026347,0.4486599,0.08719792,0.2460269,0.003896698,0.02104321,1.633646,0.1621927,0.3598242,0.2151717,0.1571555,0.1149432,3.624092,0.581567,0.5902618,0.2243153,1.150576,3.898609,3.085965,0.4442682,0.358094,0.477288,0.1540259,0.1105774,0.03067695,0.03135062,0.03168538,0.04448345,0.06844917,0.03586057,0.4530683,0.02199044,0.0441181,0.2408132,1.871907,9.954759,0.03147531,1.02569,1.103119,75.82052,132.2853,0.09448843,28.81136,146.4244,106.8595,3.852535,0.1044633,1.440313,0.003290455,7.818279,24.60672,24.88936,6.400908E-07
2021,0.06886932,0.01594555,0.01281755,0.001483463,0.00106949,0.2460935,0.002093941,0.001730878,0.1853428,0.1073106,0.1105481,0.07718361,0.07178356,0.3478031,0.008649371,0.1310296,0.001455078,0.4122467,0.0968956,0.2427082,0.004171785,0.02168336,1.527296,0.1655591,0.3437703,0.2208884,0.1594608,0.1009682,3.770202,0.6062475,0.602297,0.2169078,1.094341,4.002299,3.005611,0.4218597,0.3548571,0.4993739,0.1522125,0.1099104,0.03371088,0.03546603,0.03207304,0.04169342,0.07011768,0.03683196,0.4460615,0.01940293,0.04006988,0.2341718,1.77292,9.665447,0.02862635,0.9933815,1.112079,75.53498,133.4983,0.09447651,29.4004,148.2578,106.8746,3.918553,0.1054019,1.463215,0.003282574,7.922867,24.74137,25.08013,6.517333E-07
