EwEVersion,"6.6.16889.1 (compiled 27/04/2020)"
Date,"28/04/2020 13:43:05"
ModelName,Kat_200116
EcosimScenario,WGINOSE_baseline_BT+75%
TimeSeries,"Katt_mints _baseline_BT+75"
StartYear,1982

Data,Biomass

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2039,0.00189835,0.04048552,0.02819782,0.4244256,0.1173304,0.4477984,0.2001848,0.2035299,2.304654,0.2379224,0.5537856,0.04904878,0.009034621,0.684797,0.1373085,6.815147,1.606588,10.96694,0.1506683,98.66495,57.20531,1.226225,8.215176,26.94132,0.01847633,9.319927,6.617266,0.3058082,31.57742
2040,0.001889149,0.04048521,0.02819782,0.4243051,0.1173148,0.4477038,0.1998839,0.2035117,2.305723,0.2378861,0.5538404,0.04905451,0.009034079,0.6848121,0.1370922,6.815142,1.606652,10.96684,0.1503167,98.68868,57.19175,1.219226,8.216733,26.94569,0.01847279,9.320285,6.617219,0.305809,31.57745
2041,0.001880316,0.04048498,0.02819782,0.4242133,0.1173108,0.4475728,0.1996843,0.2035054,2.306528,0.2378439,0.5539347,0.04906398,0.00903366,0.684828,0.1369027,6.815205,1.606706,10.96674,0.1499839,98.70557,57.1825,1.212761,8.219338,26.95016,0.01847103,9.320518,6.617169,0.3058096,31.57743
2042,0.001872073,0.04048482,0.02819782,0.4241455,0.1173149,0.4474434,0.1995936,0.203509,2.307123,0.2377984,0.5540646,0.04907651,0.009033331,0.6848416,0.1367373,6.815341,1.606753,10.96664,0.1496667,98.7167,57.17632,1.206795,8.222846,26.95413,0.01847046,9.320667,6.617124,0.3058101,31.5774
2043,0.001864551,0.04048474,0.02819782,0.4240966,0.1173246,0.447386,0.1995471,0.2035195,2.30754,0.2377505,0.5542229,0.0490915,0.009033064,0.684851,0.1365935,6.815544,1.606799,10.96656,0.1493624,98.72279,57.17229,1.201293,8.227113,26.95735,0.01847069,9.32076,6.61709,0.3058105,31.57737
2044,0.001857798,0.04048472,0.02819782,0.424063,0.1173382,0.4473777,0.1995509,0.2035345,2.307801,0.2377004,0.5544026,0.04910842,0.009032848,0.6848556,0.1364689,6.815799,1.606843,10.9665,0.1490684,98.72443,57.1698,1.196221,8.232001,26.9597,0.01847153,9.320813,6.617068,0.3058107,31.57734
2045,0.001851874,0.04048474,0.02819782,0.4240418,0.1173548,0.4473751,0.1996211,0.2035519,2.307923,0.237648,0.5545978,0.04912671,0.009032662,0.6848553,0.1363615,6.81609,1.606885,10.96645,0.1487826,98.72211,57.16834,1.191546,8.237382,26.96116,0.01847284,9.320844,6.617059,0.3058109,31.57732
2046,0.001846805,0.0404848,0.02819782,0.4240308,0.1173736,0.4473865,0.1997163,0.2035699,2.307919,0.237593,0.5548026,0.04914591,0.009032491,0.6848502,0.1362693,6.816407,1.606928,10.96642,0.1485026,98.71624,57.16761,1.187234,8.243134,26.96184,0.01847458,9.320861,6.617063,0.305811,31.57731
2047,0.001842516,0.04048489,0.02819782,0.4240281,0.1173944,0.4474237,0.1997947,0.2035875,2.307802,0.2375355,0.5550122,0.04916573,0.009032329,0.6848409,0.1361904,6.816738,1.60697,10.9664,0.1482267,98.70731,57.16757,1.183259,8.249162,26.9619,0.01847671,9.320859,6.617077,0.305811,31.57731
2048,0.001838899,0.04048503,0.02819782,0.4240326,0.1174171,0.4474653,0.199858,0.2036043,2.307586,0.2374758,0.5552237,0.04918594,0.009032171,0.6848288,0.136123,6.817075,1.607012,10.96639,0.1479533,98.6958,57.16816,1.179594,8.255387,26.96153,0.01847921,9.320842,6.617096,0.305811,31.57731
2049,0.001835861,0.04048516,0.02819782,0.4240436,0.1174414,0.4474951,0.1999129,0.2036201,2.307287,0.2374145,0.5554354,0.04920636,0.009032015,0.6848142,0.1360656,6.817412,1.607052,10.96638,0.147681,98.68218,57.16934,1.176216,8.261745,26.96087,0.01848203,9.320808,6.617121,0.305811,31.57732
2050,0.001833318,0.04048531,0.02819782,0.4240603,0.1174673,0.4475206,0.199949,0.2036352,2.306918,0.2373522,0.5556459,0.04922685,0.009031851,0.684798,0.1360168,6.817749,1.607092,10.96638,0.1474089,98.66688,57.17111,1.173103,8.268181,26.96,0.01848513,9.32076,6.617151,0.305811,31.57732
2051,0.001831178,0.04048549,0.02819782,0.4240819,0.1174945,0.4475476,0.1999639,0.2036497,2.306494,0.2372895,0.5558548,0.04924732,0.009031682,0.6847808,0.1359753,6.818081,1.607131,10.96638,0.1471363,98.65028,57.1734,1.170238,8.274652,26.95901,0.01848844,9.320694,6.617181,0.3058109,31.57732
2052,0.001829367,0.04048567,0.02819782,0.4241079,0.1175226,0.4475693,0.1999698,0.2036639,2.306026,0.2372273,0.5560613,0.04926771,0.009031503,0.6847624,0.1359402,6.818408,1.607168,10.96639,0.1468626,98.63274,57.17619,1.167602,8.281124,26.95793,0.01849192,9.320615,6.617212,0.3058107,31.57731
2053,0.001827845,0.04048584,0.02819782,0.4241374,0.1175515,0.4475849,0.1999751,0.2036777,2.305526,0.2371657,0.5562653,0.04928792,0.009031308,0.6847431,0.1359106,6.818731,1.607205,10.96639,0.1465874,98.61451,57.17936,1.16518,8.28756,26.95675,0.01849548,9.320525,6.617243,0.3058105,31.5773
2054,0.001826577,0.04048602,0.02819782,0.4241698,0.1175806,0.4476005,0.1999788,0.2036912,2.305003,0.2371054,0.5564663,0.04930785,0.009031099,0.6847229,0.1358857,6.819047,1.607242,10.9664,0.1463106,98.59583,57.18283,1.162954,8.293937,26.95548,0.0184991,9.320428,6.617276,0.3058104,31.5773
2055,0.001825537,0.0404862,0.02819782,0.4242044,0.1176097,0.4476186,0.199982,0.2037044,2.304463,0.2370464,0.5566636,0.04932747,0.009030872,0.6847019,0.135865,6.819358,1.607278,10.9664,0.1460321,98.5769,57.1865,1.160912,8.300228,26.95412,0.01850273,9.320323,6.61731,0.3058101,31.57728
2056,0.001824703,0.04048638,0.02819782,0.4242407,0.1176387,0.4476367,0.199989,0.2037172,2.303912,0.2369889,0.5568568,0.0493467,0.009030626,0.6846802,0.135848,6.819662,1.607314,10.96641,0.1457519,98.55785,57.19031,1.159039,8.30641,26.95266,0.01850634,9.320216,6.617344,0.3058099,31.57728
2057,0.001824063,0.04048656,0.02819782,0.4242779,0.1176671,0.4476545,0.2000002,0.2037296,2.303355,0.2369331,0.5570454,0.04936546,0.009030359,0.6846576,0.1358341,6.819958,1.60735,10.96642,0.1454701,98.53882,57.19418,1.157323,8.312461,26.95112,0.0185099,9.320109,6.617379,0.3058096,31.57727
2058,0.001823599,0.04048674,0.02819782,0.4243158,0.117695,0.4476739,0.2000126,0.2037414,2.302795,0.236879,0.5572289,0.04938372,0.009030068,0.6846344,0.1358231,6.820246,1.607386,10.96643,0.1451866,98.51986,57.19807,1.15575,8.318363,26.9495,0.01851339,9.32,6.617415,0.3058093,31.57726
2059,0.001823294,0.04048692,0.02819782,0.4243538,0.1177222,0.4476948,0.200025,0.2037525,2.302235,0.2368264,0.5574067,0.04940143,0.009029757,0.6846108,0.1358145,6.820524,1.607422,10.96644,0.1449017,98.5011,57.20196,1.154311,8.324103,26.94782,0.01851681,9.319894,6.617451,0.3058091,31.57726
2060,0.001823129,0.0404871,0.02819782,0.4243917,0.1177486,0.4477152,0.2000379,0.2037631,2.301679,0.2367756,0.5575787,0.04941857,0.009029423,0.6845865,0.1358082,6.820793,1.607458,10.96645,0.1446156,98.48264,57.20581,1.152994,8.329669,26.94611,0.01852016,9.319787,6.617488,0.3058089,31.57725
2061,0.001823086,0.04048727,0.02819782,0.4244293,0.1177742,0.447735,0.2000503,0.203773,2.301128,0.2367265,0.5577443,0.04943512,0.009029071,0.6845621,0.1358037,6.82105,1.607494,10.96646,0.1443284,98.46451,57.20961,1.15179,8.335055,26.94437,0.01852342,9.319681,6.617525,0.3058087,31.57725
2062,0.001823149,0.04048745,0.02819782,0.4244663,0.1177989,0.4477544,0.2000609,0.2037823,2.300586,0.2366792,0.557904,0.04945106,0.009028695,0.6845375,0.1358009,6.821297,1.607529,10.96648,0.1440403,98.44684,57.21336,1.150691,8.340255,26.94263,0.01852659,9.319578,6.617561,0.3058084,31.57725
2063,0.001823299,0.04048762,0.02819782,0.4245027,0.1178227,0.4477733,0.2000699,0.2037909,2.300055,0.2366336,0.5580573,0.04946638,0.009028301,0.6845127,0.1357996,6.821532,1.607564,10.96649,0.1437518,98.42963,57.21704,1.149687,8.345263,26.94089,0.01852965,9.319476,6.617596,0.3058082,31.57724
2064,0.001823522,0.04048776,0.02819782,0.4245382,0.1178457,0.447791,0.2000777,0.2037991,2.299536,0.2365899,0.5582042,0.0494811,0.009027887,0.6844879,0.1357996,6.821756,1.6076,10.9665,0.1434629,98.41294,57.22065,1.148773,8.350078,26.93917,0.0185326,9.319378,6.61763,0.305808,31.57724
2065,0.001823805,0.04048791,0.02819782,0.4245727,0.1178677,0.4478078,0.2000845,0.2038069,2.299032,0.236548,0.5583451,0.04949522,0.009027456,0.6844632,0.1358008,6.82197,1.607635,10.96651,0.1431739,98.39682,57.22417,1.14794,8.3547,26.93748,0.01853544,9.31928,6.617664,0.3058077,31.57723
2066,0.001824135,0.04048805,0.02819782,0.4246063,0.1178889,0.4478238,0.2000902,0.2038141,2.298543,0.236508,0.55848,0.04950873,0.00902701,0.6844385,0.135803,6.822172,1.607669,10.96652,0.1428854,98.38131,57.22759,1.147181,8.359132,26.93581,0.01853816,9.319186,6.617697,0.3058075,31.57723
2067,0.001824505,0.04048818,0.02819782,0.4246388,0.1179091,0.4478391,0.2000953,0.2038209,2.29807,0.2364697,0.5586088,0.04952165,0.009026549,0.6844141,0.1358062,6.822364,1.607704,10.96652,0.1425974,98.36639,57.23092,1.146492,8.363372,26.93418,0.01854077,9.319095,6.61773,0.3058073,31.57723
2068,0.001824905,0.04048832,0.02819782,0.4246701,0.1179284,0.4478537,0.2001001,0.2038273,2.297615,0.2364334,0.5587319,0.04953401,0.009026071,0.6843897,0.1358102,6.822547,1.607739,10.96653,0.1423103,98.35206,57.23415,1.145866,8.367425,26.93258,0.01854325,9.319004,6.617761,0.3058071,31.57722
2069,0.00182533,0.04048845,0.02819782,0.4247002,0.1179467,0.4478675,0.2001047,0.2038333,2.297176,0.2363987,0.5588492,0.04954578,0.009025583,0.6843655,0.1358151,6.822719,1.607772,10.96654,0.1420244,98.33839,57.23726,1.145298,8.371294,26.93103,0.01854561,9.318918,6.617792,0.3058068,31.57722
2070,0.001825773,0.04048859,0.02819782,0.4247291,0.1179642,0.4478809,0.2001089,0.203839,2.296756,0.2363658,0.558961,0.049557,0.009025083,0.6843417,0.1358207,6.82288,1.607806,10.96655,0.1417399,98.32534,57.24025,1.144783,8.374982,26.92951,0.01854785,9.318836,6.617819,0.3058067,31.57722
2071,0.00182623,0.04048872,0.02819782,0.4247567,0.1179807,0.4478937,0.200113,0.2038443,2.296354,0.2363346,0.5590674,0.04956768,0.009024572,0.6843181,0.135827,6.823033,1.607839,10.96655,0.1414572,98.3129,57.24314,1.144318,8.378495,26.92803,0.01854997,9.318757,6.617847,0.3058064,31.57721
2072,0.001826695,0.04048884,0.02819782,0.4247831,0.1179964,0.4479059,0.2001169,0.2038492,2.295969,0.236305,0.5591688,0.04957782,0.009024051,0.6842947,0.1358339,6.823177,1.607872,10.96655,0.1411764,98.30106,57.2459,1.143897,8.381837,26.9266,0.01855196,9.318681,6.617876,0.3058062,31.57721
