EwEVersion,"6.5.14034.0 (compiled 10/03/2017)"
Date,"08/05/2020 07:58:28"
ModelName,"NorthSea1991-2013 Key Run"
EcosimScenario,"Basic setup"
TimeSeries,"North Sea 12Jan2016_070520_Effplus25"
StartYear,1991

Data,Biomass

Year,"Baleen whales","Toothed whales",Seals,"Surface-feeding seabirds","Juvenile sharks",Spurdog,"Large piscivorous sharks","Small sharks","Juvenile rays","Starry ray + others","Thornback & Spotted ray","Skate + cuckoo ray","Cod (juvenile 0-2)","Cod (adult)","Whiting (juvenile 0-1)","Whiting (adult)","Haddock (juvenile 0-1)","Haddock (adult)","Saithe (juvenile 0-3)","Saithe (adult)",Hake,"Blue whiting","Norway pout","Other gadoids (large)","Other gadoids (small)",Monkfish,Gurnards,"Herring (juvenile 0-1)","Herring (adult)",Sprat,Mackerel,"Horse mackerel",Sandeels,Plaice,Dab,"Long-rough dab",Flounder,Sole,"Lemon sole",Witch,Turbot,Megrim,Halibut,Dragonets,"Catfish (Wolf-fish)","Large demersal fish","Small demersal fish","Miscellaneous filterfeeding pelagic fish","Squid & cuttlefish","Fish larvae","Carnivorous zooplankton","Herbivorous & Omnivorous zooplankton (copepods)","Gelatinous zooplankton","Large crabs",Nephrops,"Epifaunal macrobenthos (mobile grazers)","Infaunal macrobenthos",Shrimp,"Small mobile epifauna (swarming crustaceans)","Small infauna (polychaetes)","Sessile epifauna",Meiofauna,"Benthic microflora (incl Bacteria protozoa))","Planktonic microflora (incl Bacteria protozoa)","Diving seabirds",Phytoplankton,"Detritus - DOM -water column","Detritus - POM - sediment",Discards
2012,0.07133646,0.01659327,0.01046178,0.001790644,0.001355626,0.2807461,0.001624211,0.001944066,0.2159562,0.1041435,0.1120822,0.06607853,0.03158293,0.08154842,0.004539358,0.1243074,0.001889114,0.3883431,0.08973038,0.234907,0.006107894,0.01798563,1.393416,0.203176,0.3271529,0.2078542,0.1739929,0.1054993,5.113386,0.06633738,0.6617749,0.4312942,1.151083,2.939842,3.551308,0.613771,0.3685221,0.1644633,0.1653339,0.115313,0.01866029,0.02464675,0.03537414,0.05820798,0.05473026,0.02599608,0.4873464,0.01901228,0.03307025,0.2411027,1.693148,10.16151,0.0267843,1.252865,1.006801,82.12787,140.5961,0.1004225,29.9602,152.6808,115.3796,3.899327,0.1064172,1.470917,0.004275773,8.035486,25.11728,25.43297,7.927831E-07
2013,0.07114876,0.01650951,0.01067851,0.001763088,0.001295781,0.2735389,0.001668052,0.001916513,0.2139613,0.105424,0.1127176,0.06658752,0.02504878,0.09780636,0.005062646,0.1292159,0.002470775,0.3762622,0.07457459,0.2574373,0.005686129,0.01620484,1.264839,0.1939823,0.3290468,0.2066222,0.1698313,0.1175502,4.548716,0.07800937,0.6400067,0.385131,1.158892,3.064548,3.499713,0.5984166,0.3669601,0.1944289,0.1637851,0.1149075,0.01978348,0.02333553,0.03471502,0.05708812,0.05665395,0.02629909,0.4904901,0.01935451,0.03397247,0.2384482,1.777411,10.1905,0.02618018,1.231272,1.019003,80.90482,137.9939,0.1001399,29.52564,150.4408,113.8424,3.871279,0.1054899,1.453736,0.004131025,7.927425,24.91768,25.20792,8.115646E-07
2014,0.07091605,0.01641401,0.01088764,0.001735761,0.001236995,0.2645268,0.001680621,0.001882945,0.2083984,0.106349,0.1127205,0.06668512,0.02628068,0.1003084,0.004492339,0.1267926,0.002398481,0.3735157,0.06513874,0.2747822,0.005181431,0.01468459,1.171449,0.1827613,0.3331966,0.2027318,0.1637302,0.1220365,4.3543,0.1074239,0.617894,0.342852,1.066535,3.13136,3.435165,0.5835177,0.3629213,0.2310435,0.1614616,0.1135781,0.02058123,0.02219198,0.03394074,0.0559787,0.05815272,0.02684409,0.4759945,0.01974922,0.03474667,0.2402851,1.80341,10.16376,0.02639795,1.20893,1.031408,79.58109,135.8874,0.1003029,29.23732,148.8952,112.2152,3.867996,0.1050188,1.446081,0.003964473,7.880198,24.8083,25.08636,8.457984E-07
2015,0.07064261,0.01631191,0.01107555,0.001713455,0.001191141,0.2569829,0.001673604,0.001845633,0.1999663,0.105,0.1116943,0.06629223,0.04609247,0.09766019,0.003265285,0.1196171,0.002118071,0.3956369,0.05857502,0.2799394,0.004661239,0.01311409,1.114722,0.1722328,0.3344403,0.1980457,0.1568008,0.1095897,4.402133,0.1433716,0.5932723,0.3042679,0.9814584,3.153987,3.370605,0.5675164,0.3567084,0.2700059,0.1586913,0.1116051,0.02105266,0.02140827,0.03308063,0.05500841,0.05915195,0.02711085,0.4504188,0.01929196,0.03477705,0.2395865,1.738959,9.901991,0.0265685,1.187462,1.042846,78.4085,134.9884,0.09994721,29.27054,148.6727,110.9557,3.90103,0.1052812,1.453826,0.003797292,7.924385,24.82277,25.12322,8.821349E-07
2016,0.07032239,0.01620762,0.01124451,0.001697927,0.00115644,0.2509929,0.001652741,0.001807239,0.1907901,0.1024556,0.1095788,0.06546999,0.06824503,0.1068555,0.00226194,0.1095874,0.00182505,0.4167573,0.05225148,0.2740317,0.004142709,0.01136791,1.087957,0.1635651,0.3341118,0.1934233,0.1499539,0.09568077,4.409531,0.1868942,0.5672192,0.2689297,0.9083666,3.148416,3.315641,0.5479705,0.3491693,0.3094927,0.1563065,0.1095442,0.02147758,0.02095806,0.03218139,0.05418393,0.05968367,0.02695934,0.4207664,0.01919946,0.03560541,0.2406124,1.743867,9.875633,0.02674187,1.168136,1.055461,77.63519,135.3567,0.1008123,29.55108,149.5367,110.2798,3.91221,0.1055335,1.461658,0.003642683,7.942505,24.84225,25.16357,9.188275E-07
2017,0.0699752,0.01610661,0.01139877,0.001688624,0.001134513,0.2457383,0.001622665,0.001775167,0.1838179,0.09990472,0.1072538,0.06463719,0.07422477,0.1316142,0.001758602,0.09914955,0.001484284,0.4242787,0.04929644,0.2598366,0.003679586,0.01072665,1.15166,0.1564817,0.3427739,0.1887277,0.1450051,0.09701157,4.258596,0.2510869,0.5467775,0.2410535,0.890403,3.12627,3.27223,0.5286216,0.3427308,0.3462168,0.1550574,0.1078203,0.02199162,0.02117851,0.03134961,0.05396254,0.05987677,0.02691077,0.4073794,0.02063503,0.03849776,0.2459694,1.864702,10.17817,0.02805451,1.155718,1.070109,77.27029,135.7655,0.1027701,29.64322,149.9279,109.784,3.862546,0.1051384,1.45447,0.003510825,7.87208,24.7677,25.07451,9.461046E-07
2018,0.06963427,0.01602091,0.01155175,0.001684816,0.001121825,0.2394623,0.001584636,0.001754132,0.1808571,0.0987941,0.1054942,0.06424963,0.0760087,0.1650021,0.001894594,0.09074229,0.00112612,0.421894,0.0529742,0.2396545,0.003353389,0.01247886,1.335641,0.1499916,0.3607866,0.1835535,0.1442064,0.1204331,3.896205,0.3526129,0.5396691,0.2249795,0.9404897,3.087047,3.228837,0.5102467,0.3393948,0.3759253,0.1544733,0.1062713,0.02304959,0.02276245,0.03077168,0.05346282,0.05987252,0.02750157,0.4102517,0.02317565,0.04311859,0.252803,2.067837,10.66224,0.03074749,1.147685,1.083771,77.02313,135.1338,0.1040706,29.37291,149.0045,109.0097,3.799033,0.1043159,1.437048,0.00340364,7.744622,24.62388,24.88713,9.699596E-07
2019,0.06932692,0.01596414,0.01171484,0.001687696,0.001114393,0.2319638,0.001542473,0.001744078,0.1821377,0.1001129,0.1044306,0.06450713,0.07401365,0.198123,0.003465237,0.08620876,0.001048278,0.4120587,0.06505249,0.2184582,0.003239206,0.01817622,1.594227,0.144367,0.3795134,0.1781856,0.1490592,0.1320256,3.644544,0.4899035,0.5498574,0.2220466,1.030768,3.02689,3.174336,0.4929165,0.339182,0.3965091,0.1534808,0.1045074,0.02519098,0.02647311,0.03063658,0.05197337,0.05974093,0.02878456,0.4252705,0.02464612,0.04660156,0.2528829,2.070779,10.56258,0.03370347,1.13985,1.093457,76.5995,133.4614,0.1030962,28.9193,147.2613,107.8547,3.769037,0.1037072,1.424192,0.003324396,7.697826,24.51162,24.75333,9.866393E-07
2020,0.06905583,0.01593315,0.01188638,0.001700295,0.00112019,0.2290126,0.001511887,0.001737391,0.1843009,0.1026169,0.1035325,0.06488208,0.06763018,0.2161439,0.006036304,0.08672864,0.001258981,0.3849753,0.08076302,0.2021327,0.003311768,0.02379438,1.668854,0.1431919,0.3787918,0.1747824,0.155922,0.113972,3.797775,0.5883474,0.5627654,0.2208164,1.041596,2.94644,3.106655,0.4773717,0.3378256,0.4113365,0.151378,0.1024167,0.02812226,0.0316903,0.03084492,0.04957749,0.05942409,0.02923771,0.4347698,0.02152405,0.04275927,0.2384027,1.802293,9.759923,0.03272561,1.129153,1.101636,76.07471,132.6998,0.1008707,28.94479,147.0243,107.0344,3.858147,0.1046594,1.444966,0.003291624,7.862245,24.64791,24.94643,9.895369E-07
2021,0.06877098,0.01590264,0.01204342,0.001713524,0.001129571,0.2293212,0.001485309,0.001726685,0.183729,0.1034237,0.1025875,0.06481222,0.06278352,0.2115624,0.006899826,0.09553983,0.001933459,0.3422647,0.08950057,0.191881,0.003419818,0.02513533,1.572349,0.1437743,0.3666248,0.1720694,0.1588047,0.09875166,3.950536,0.6158196,0.5669255,0.2126299,0.9786989,2.874228,3.050676,0.4663741,0.3336546,0.4269705,0.1494464,0.1008641,0.03062354,0.03612981,0.03101283,0.04788983,0.05896012,0.0285773,0.428982,0.01897577,0.03871039,0.2320352,1.709734,9.489347,0.02999187,1.119389,1.117347,75.89142,134.1561,0.101311,29.59665,149.1426,107.186,3.926645,0.1056554,1.469261,0.003277938,7.968739,24.79226,25.14926,9.703168E-07
2022,0.06845371,0.01586396,0.01217466,0.001721008,0.001134976,0.229122,0.001457599,0.001717108,0.1818251,0.1025152,0.1016655,0.06447598,0.06500726,0.1941007,0.005837625,0.109755,0.002577382,0.3082635,0.09292835,0.1931027,0.003484185,0.02537297,1.490334,0.1432043,0.3599623,0.1685521,0.1583008,0.0921218,3.976052,0.6087787,0.5676317,0.2016531,0.9334959,2.836317,3.033043,0.4619949,0.3303894,0.4442014,0.1494617,0.1005916,0.03224238,0.03892627,0.03101885,0.04782617,0.05848359,0.02785747,0.420385,0.01852863,0.03859493,0.2347012,1.754717,9.601142,0.02924288,1.118448,1.145317,76.20516,135.846,0.1013808,29.96288,150.6367,107.6354,3.871979,0.105531,1.467149,0.003262404,7.946881,24.77898,25.14009,9.630336E-07
2023,0.06812267,0.01582119,0.0122905,0.001724665,0.001136502,0.2279155,0.001432085,0.001712441,0.1797021,0.1011144,0.1007411,0.06409695,0.07200457,0.1791579,0.004494578,0.1210218,0.002345752,0.3242469,0.09231707,0.2086582,0.003506868,0.02657918,1.451685,0.1411818,0.3585581,0.1650317,0.1567342,0.1005786,3.827259,0.5935845,0.5688706,0.1917237,0.9128575,2.821414,3.041868,0.4613024,0.3299423,0.4605341,0.150592,0.100977,0.03322821,0.04043589,0.03091947,0.04827345,0.05809188,0.0274718,0.4135248,0.01893371,0.04008044,0.2392957,1.869179,9.922606,0.02992881,1.124536,1.176395,76.64352,136.2521,0.1003991,29.81816,150.3233,107.7705,3.81263,0.1049905,1.454351,0.003243391,7.866166,24.69891,25.0296,9.67383E-07
2024,0.06778853,0.01577955,0.01240311,0.001724555,0.001128293,0.2239115,0.001403696,0.001711995,0.1776588,0.09992688,0.09991943,0.06381886,0.07987491,0.1759208,0.003543694,0.1256199,0.002066664,0.3791822,0.08993572,0.2326347,0.003529776,0.03104291,1.472982,0.1365134,0.3612724,0.161934,0.1555437,0.120734,3.545935,0.5955357,0.5748037,0.185974,0.9213858,2.81058,3.052893,0.4599582,0.3321215,0.473202,0.1513528,0.1012014,0.03395083,0.04137732,0.03080559,0.04823032,0.05783358,0.02772028,0.4097215,0.02029463,0.04302861,0.2468029,2.041109,10.38319,0.03179945,1.130724,1.199079,76.78989,135.202,0.09902752,29.39388,148.7846,107.4039,3.766313,0.1041065,1.435466,0.003208447,7.73609,24.55157,24.83335,9.766669E-07
2025,0.06746376,0.01574453,0.01252005,0.001722963,0.001114315,0.2185585,0.001376899,0.001714163,0.1761739,0.09946408,0.099168,0.06368265,0.08298748,0.1885706,0.003043997,0.1231727,0.001773996,0.4200466,0.0857312,0.2553972,0.003616054,0.03877825,1.51367,0.1315823,0.3630244,0.159871,0.1555595,0.1221601,3.453606,0.60921,0.5853909,0.1845078,0.9419785,2.790983,3.046256,0.4548649,0.3351884,0.4794227,0.1509685,0.1008267,0.03470292,0.04243102,0.03077679,0.04727986,0.05767068,0.02839832,0.409136,0.020684,0.04449977,0.2471533,2.011217,10.25945,0.03347274,1.13173,1.210993,76.49861,133.3127,0.09645515,28.93462,146.9095,106.5945,3.760919,0.1036458,1.425623,0.003164876,7.706467,24.46717,24.73096,9.781451E-07
2026,0.06714714,0.01570876,0.01263805,0.00172135,0.001104809,0.2156816,0.001358969,0.001713296,0.1739762,0.09896556,0.09832865,0.0634049,0.07966685,0.2117725,0.002977212,0.1128267,0.001346796,0.4274381,0.07561047,0.2684365,0.003741153,0.04245591,1.474861,0.1292879,0.3567151,0.1593401,0.154667,0.1095653,3.57707,0.6101918,0.5899757,0.1809086,0.9227433,2.757575,3.013192,0.4449739,0.3355008,0.480141,0.1493278,0.09983172,0.03515476,0.04318348,0.0307529,0.04565819,0.05749943,0.02848918,0.4046497,0.01926674,0.04197559,0.239768,1.871128,9.855681,0.03257456,1.124003,1.214758,75.99203,132.4298,0.09555724,28.95614,146.6184,106.0124,3.830883,0.1042081,1.438888,0.003127485,7.792391,24.53979,24.8363,9.66044E-07
2027,0.06682428,0.01566358,0.01274482,0.001717494,0.001100871,0.2146769,0.001344144,0.001707953,0.1711681,0.09768333,0.09755131,0.06291305,0.07409205,0.2323641,0.003253707,0.1000957,0.0009443268,0.4106846,0.06572031,0.2657776,0.003836674,0.04175205,1.429077,0.1286206,0.3518115,0.1590466,0.1519324,0.102821,3.655055,0.614588,0.5875471,0.1738801,0.891659,2.724129,2.973897,0.4340327,0.3329758,0.4784642,0.1478277,0.09892995,0.03508032,0.04331714,0.03063084,0.04463676,0.05727093,0.02810548,0.3986266,0.01880297,0.04045751,0.2373925,1.845272,9.762261,0.03128822,1.112745,1.217777,75.6853,132.9989,0.09732944,29.32339,147.7503,105.9622,3.857753,0.1045949,1.44942,0.003094991,7.830193,24.58939,24.91358,9.513051E-07
2028,0.06649555,0.01561486,0.01283609,0.001711137,0.001100251,0.2133241,0.001328669,0.001703924,0.1694965,0.0963501,0.09705887,0.06249247,0.0690457,0.2411744,0.00370395,0.09211797,0.0008113102,0.3847911,0.06208283,0.2500518,0.003926237,0.04266355,1.467863,0.1278647,0.3571616,0.1578647,0.1497627,0.1065128,3.593719,0.6419489,0.5865478,0.1676024,0.8933365,2.70403,2.95011,0.426881,0.3308628,0.4762285,0.1475276,0.09860983,0.03495082,0.04361352,0.03049664,0.0447125,0.05702672,0.02794056,0.3997563,0.01977606,0.04157756,0.2394144,1.915505,9.918017,0.03146353,1.106518,1.226449,75.69186,133.6504,0.09877457,29.47276,148.3783,106.0116,3.816384,0.1043478,1.444552,0.003067084,7.790321,24.54815,24.86558,9.427418E-07
2029,0.06617771,0.01557342,0.01291712,0.001704999,0.001102357,0.2115807,0.00131609,0.001705706,0.1696403,0.09605577,0.09692314,0.06237594,0.06591917,0.2362471,0.004432329,0.09170524,0.0009313134,0.3547218,0.06542548,0.2292907,0.004096403,0.04767469,1.578765,0.127305,0.3694064,0.1560854,0.1504328,0.1126761,3.499221,0.684243,0.592329,0.1649209,0.9257968,2.694637,2.941976,0.4251796,0.3312281,0.475085,0.1478188,0.09861201,0.03534449,0.0449148,0.03050186,0.04517992,0.05682488,0.02818541,0.4088734,0.02069939,0.04300784,0.2398632,1.941494,9.941508,0.03228993,1.107625,1.242676,75.78206,133.5042,0.09809697,29.31114,147.9201,105.8321,3.781229,0.1040019,1.436465,0.003049324,7.756965,24.49282,24.79631,9.388053E-07
2030,0.06587963,0.01554398,0.01299326,0.001701644,0.001107406,0.2111018,0.001310961,0.001711522,0.1706573,0.09685669,0.09698104,0.06248116,0.06632326,0.220628,0.005173936,0.09769536,0.002090254,0.3182027,0.07626896,0.210076,0.004380295,0.05316922,1.650658,0.1282134,0.3768274,0.1546017,0.153429,0.1106001,3.508693,0.7028699,0.601383,0.164295,0.9498074,2.687794,2.940295,0.4274761,0.3332337,0.476997,0.1477028,0.09855028,0.03624954,0.04693601,0.03067241,0.04530513,0.05666373,0.02837907,0.4176156,0.01994552,0.04227519,0.236036,1.863944,9.700702,0.03205815,1.112826,1.266752,75.77798,133.0842,0.09601325,29.18622,147.4354,105.585,3.797867,0.1041131,1.438749,0.003046029,7.789711,24.50614,24.81946,9.358648E-07
2031,0.06559045,0.0155196,0.01306335,0.001700794,0.001113207,0.2124448,0.001311831,0.001716352,0.1711567,0.09772643,0.09699855,0.06254273,0.07151213,0.2013353,0.005274375,0.1064739,0.002649625,0.2924772,0.08666157,0.1963271,0.00469434,0.05420753,1.627016,0.1303841,0.3749769,0.1536105,0.1560854,0.1037233,3.60081,0.6806527,0.6066629,0.1623219,0.9380062,2.682451,2.942746,0.4312598,0.3351008,0.4827136,0.147143,0.09844575,0.03706107,0.04838292,0.03087156,0.04513338,0.05650489,0.02812011,0.4173194,0.01850233,0.04025889,0.2317608,1.777257,9.441876,0.03066389,1.118435,1.297419,75.7457,133.2191,0.09462548,29.30819,147.7713,105.5763,3.834566,0.1045254,1.448428,0.003053339,7.849189,24.56582,24.90536,9.34861E-07
2032,0.06528821,0.01549086,0.01312458,0.001698791,0.00111452,0.2138155,0.00131161,0.001717814,0.1703393,0.09767849,0.09680104,0.0623922,0.07805711,0.1889752,0.004634376,0.1135352,0.002235139,0.3310649,0.09185795,0.1915759,0.004928512,0.0519786,1.553938,0.1307988,0.3690752,0.152992,0.1564787,0.09935064,3.648124,0.6393109,0.6060483,0.1582236,0.8938715,2.682369,2.951927,0.4340878,0.3363881,0.49011,0.1468068,0.09851988,0.03727664,0.04849293,0.03094441,0.04503368,0.05633593,0.02760536,0.4086124,0.01780547,0.03933075,0.2317751,1.775201,9.438762,0.02960089,1.121446,1.323075,75.79107,133.7739,0.09419286,29.49167,148.4325,105.7784,3.835621,0.1046277,1.451567,0.003051093,7.854373,24.57837,24.92822,9.407015E-07
2033,0.06496645,0.01545482,0.01317887,0.001694539,0.001111034,0.2143583,0.001308461,0.00171688,0.1680152,0.09655064,0.09632143,0.06201445,0.08097755,0.1921997,0.00373519,0.1152442,0.001916767,0.3918194,0.09192198,0.1986805,0.005044152,0.0495151,1.485822,0.1289548,0.3639295,0.1532959,0.1544392,0.1001582,3.634768,0.6013598,0.6006605,0.153085,0.8450356,2.685975,2.962752,0.4341048,0.3372576,0.4950074,0.1469709,0.09875965,0.0368221,0.04751755,0.03085118,0.04504106,0.05617971,0.02715917,0.3977337,0.01776922,0.03960579,0.2338713,1.813894,9.540873,0.02948238,1.121875,1.33775,75.88602,134.0043,0.0942482,29.48385,148.5022,105.8987,3.807765,0.10439,1.446406,0.003033616,7.8218,24.54106,24.88181,9.492319E-07
2034,0.06463108,0.01541249,0.013229,0.001687469,0.001103721,0.2133635,0.001301008,0.001714947,0.1649065,0.0948289,0.09574059,0.0615253,0.0800458,0.20983,0.002992055,0.1108379,0.001573964,0.4219866,0.08817229,0.21571,0.005066354,0.04859385,1.452654,0.1259289,0.3614548,0.1537409,0.1510684,0.1074857,3.530463,0.5800038,0.5931427,0.1482183,0.8195397,2.685843,2.963589,0.4304515,0.3378709,0.494312,0.1472021,0.09888229,0.03595101,0.04611745,0.03064253,0.0449353,0.05606824,0.02698216,0.3900644,0.01822462,0.04070026,0.2369096,1.892688,9.750852,0.03015631,1.120171,1.344652,75.91472,133.6588,0.09478036,29.32108,147.9569,105.7948,3.782194,0.103983,1.43772,0.003001201,7.761784,24.47308,24.79249,9.529141E-07
2035,0.06429173,0.0153682,0.0132772,0.001677701,0.001093617,0.2105569,0.00128898,0.001713349,0.1623064,0.09324857,0.09525335,0.06108181,0.07641874,0.2321435,0.002625149,0.1024466,0.001027146,0.4251769,0.08353465,0.2347694,0.005064103,0.05039284,1.463238,0.122536,0.3624149,0.1534761,0.1480597,0.11265,3.433659,0.5805629,0.5873844,0.1449281,0.8252428,2.678168,2.95033,0.424157,0.3384686,0.4879194,0.1471258,0.09871941,0.03507276,0.04500353,0.03041648,0.04465214,0.05600816,0.02717959,0.3886991,0.01884198,0.04207607,0.238922,1.933477,9.833472,0.03132435,1.116511,1.34585,75.78564,132.785,0.09501051,29.07645,147.0192,105.429,3.762985,0.103544,1.428671,0.002958927,7.712212,24.39645,24.69691,9.504167E-07
2036,0.06396047,0.0153243,0.01332364,0.00166735,0.001086599,0.2080059,0.001278165,0.001711854,0.1606183,0.09216738,0.09493571,0.06071949,0.07078775,0.2467837,0.002696214,0.09242499,0.0005987034,0.41055,0.07702997,0.2487381,0.005081636,0.05186192,1.473602,0.1205739,0.3635034,0.1529686,0.1460867,0.1096846,3.43874,0.5902606,0.5823521,0.1421558,0.837496,2.663455,2.926639,0.4178093,0.3384503,0.4795175,0.1465093,0.09824758,0.03440135,0.04443151,0.03022863,0.04430721,0.05596728,0.02739713,0.3914919,0.01863992,0.04176206,0.2358906,1.878236,9.644733,0.0317191,1.111901,1.345068,75.52494,131.9946,0.0952485,28.95439,146.4121,105.0008,3.781006,0.1035828,1.42989,0.002920624,7.732687,24.39369,24.70033,9.40642E-07
2037,0.06363792,0.0152788,0.01336355,0.001657332,0.001085538,0.2068988,0.001270411,0.001709691,0.1597336,0.09141839,0.09491354,0.06042729,0.06539647,0.2457012,0.003080552,0.08380613,0.000577765,0.3832346,0.06942808,0.2525018,0.00510258,0.05083874,1.473234,0.1205473,0.3648992,0.1524095,0.1449023,0.1045575,3.49051,0.6027135,0.5763777,0.1384953,0.8439,2.648481,2.904795,0.4145734,0.3375871,0.4742379,0.1456336,0.09772345,0.03393165,0.04422551,0.03006665,0.04434442,0.05591068,0.02737809,0.3955564,0.01822397,0.04060459,0.2319773,1.818168,9.442314,0.03119335,1.109005,1.34896,75.29581,131.9353,0.09642909,29.07485,146.6832,104.807,3.809689,0.1038768,1.437338,0.002893001,7.7754,24.43108,24.75875,9.273403E-07
2038,0.06332207,0.01523242,0.01339345,0.001647988,0.001089643,0.2068415,0.001265183,0.001708713,0.1599063,0.09102616,0.09527996,0.06028708,0.06328565,0.2304016,0.003554869,0.0798018,0.0007627564,0.3471462,0.06428383,0.2449357,0.005121565,0.04922714,1.494345,0.1218108,0.3695899,0.1515278,0.1448448,0.1023397,3.510111,0.6198907,0.5714028,0.1344978,0.8543064,2.642151,2.898048,0.4165103,0.3371112,0.4744372,0.1451262,0.09749523,0.03374821,0.04439661,0.02994143,0.04502608,0.0558355,0.02726948,0.4006833,0.01826539,0.0401946,0.2297751,1.800166,9.351577,0.03067108,1.111063,1.363773,75.2362,132.3706,0.09760066,29.24554,147.2757,104.8317,3.812081,0.1040281,1.441293,0.002877023,7.794864,24.45036,24.79186,9.174421E-07
2039,0.06301459,0.01518963,0.01341586,0.001640563,0.001096502,0.2072724,0.001263087,0.00171114,0.1611984,0.09126768,0.09592393,0.06037512,0.06689773,0.2091556,0.003973106,0.08160821,0.002218283,0.3055792,0.06418952,0.2293873,0.005166322,0.04887595,1.54604,0.1238206,0.3767448,0.1502264,0.1464958,0.1019975,3.50019,0.6380885,0.5697499,0.131343,0.8742847,2.645933,2.908033,0.4227676,0.3383162,0.4793452,0.1450855,0.09759581,0.03400062,0.0450845,0.0299029,0.04595256,0.05576193,0.02722408,0.4057966,0.01851236,0.04045041,0.2283722,1.793412,9.292201,0.03039893,1.118343,1.39166,75.31477,132.7278,0.0975005,29.29544,147.5459,104.8977,3.799078,0.1040145,1.440941,0.002872597,7.797878,24.44713,24.79289,9.148507E-07
2040,0.06271618,0.01515359,0.01343664,0.001636431,0.00110345,0.2080914,0.001264812,0.001716462,0.1630323,0.09214457,0.09655958,0.06063363,0.0747075,0.192115,0.004214507,0.08779052,0.00267085,0.2847329,0.06985711,0.2108402,0.005249415,0.04926747,1.59329,0.1260403,0.3816122,0.1488349,0.1495163,0.1010558,3.483951,0.645199,0.5707882,0.1292202,0.8887842,2.654252,2.925737,0.429965,0.3411748,0.4865838,0.1451181,0.0978021,0.03464203,0.0461085,0.02997045,0.04646498,0.05570124,0.0271733,0.4078404,0.01843108,0.04050222,0.2267178,1.777409,9.219129,0.02999859,1.126925,1.427043,75.41171,132.8341,0.09625912,29.26718,147.5227,104.9374,3.795961,0.1040219,1.440889,0.002879235,7.803734,24.44678,24.79584,9.190738E-07
2041,0.06241684,0.01512232,0.01346036,0.001634024,0.001106834,0.2089949,0.001267984,0.001721446,0.1640996,0.09296507,0.09685567,0.06084837,0.08078108,0.1883012,0.004113264,0.09482127,0.002208827,0.3404247,0.07918656,0.1943781,0.005339352,0.04933944,1.596669,0.1264633,0.3813416,0.1483584,0.1521435,0.09948901,3.475962,0.6356208,0.5714737,0.1274515,0.8689551,2.66102,2.940211,0.4340183,0.3443246,0.492907,0.1449874,0.09793344,0.03529103,0.04691975,0.03005955,0.04624917,0.05564485,0.02702391,0.4043272,0.01811554,0.04019401,0.2259767,1.76834,9.184569,0.02944857,1.130057,1.450243,75.43559,132.8022,0.09475198,29.24266,147.4607,104.9676,3.797961,0.1040116,1.440901,0.002885072,7.80319,24.44173,24.79314,9.297532E-07
2042,0.06210512,0.01509087,0.01348673,0.001631394,0.001105279,0.2096052,0.001269598,0.001723314,0.1632592,0.09295296,0.09666532,0.06082375,0.08170412,0.2006991,0.00367233,0.09892135,0.001878119,0.4063981,0.08707006,0.1858547,0.005389235,0.04883679,1.567701,0.1248856,0.3777117,0.149374,0.1526156,0.09931853,3.470219,0.6153551,0.5688265,0.1253755,0.8275281,2.662755,2.943537,0.4328908,0.3462338,0.495004,0.1447843,0.09795591,0.03550824,0.04708818,0.03007323,0.04556014,0.05558361,0.0268149,0.396562,0.01787569,0.04002098,0.2264204,1.776421,9.202461,0.02908981,1.126756,1.456715,75.39677,132.6859,0.09414783,29.21473,147.3681,104.9641,3.793221,0.1039065,1.439056,0.002877391,7.789241,24.42108,24.77033,9.398458E-07
2043,0.06178111,0.01505595,0.01351187,0.001627017,0.001100681,0.2095682,0.00126817,0.001721966,0.1609171,0.09207326,0.09614086,0.06056325,0.07860433,0.2227288,0.003129022,0.09818884,0.001489644,0.4333429,0.089809,0.1892721,0.005378248,0.04812061,1.533118,0.1225648,0.373466,0.1508287,0.1509413,0.1011652,3.450841,0.5943276,0.5625909,0.1229085,0.792543,2.658442,2.933417,0.4273357,0.3465569,0.4913835,0.144603,0.09786701,0.03518739,0.04663753,0.02998381,0.04480639,0.05552411,0.02664285,0.3892784,0.01776023,0.0401247,0.227159,1.792706,9.238003,0.02911253,1.119966,1.454133,75.32804,132.4576,0.09439426,29.15803,147.1582,104.8836,3.783513,0.1037333,1.435703,0.002856848,7.768049,24.3894,24.73294,9.433336E-07
2044,0.06145076,0.01501648,0.0135328,0.001620185,0.001095238,0.2087792,0.001263415,0.001718469,0.1581349,0.09070381,0.09554365,0.06016837,0.07334843,0.2421177,0.002704815,0.09307686,0.0008441797,0.4312472,0.08767173,0.2029803,0.005312339,0.04736671,1.502991,0.1203337,0.370266,0.1517516,0.1481331,0.1035897,3.424378,0.5793287,0.5541236,0.1201735,0.7735062,2.649645,2.914579,0.4202231,0.3457334,0.4839128,0.1444233,0.09767959,0.03450001,0.04583995,0.0298114,0.04431221,0.05547553,0.02655575,0.3855879,0.01766933,0.04026726,0.2273581,1.802389,9.24679,0.02940387,1.112907,1.448119,75.23641,132.1419,0.09522453,29.08791,146.8665,104.7235,3.776156,0.1035713,1.432625,0.002827649,7.750764,24.3588,24.69747,9.401298E-07
