EwEVersion,"6.6.16889.1 (compiled 27/04/2020)"
Date,"28/04/2020 13:48:53"
ModelName,Kat_200116
EcosimScenario,WGINOSE_baseline_BT-50%
TimeSeries,Katt_mints_baseline_BT-50
StartYear,1982

Data,Biomass

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2045,0.004505417,0.04082535,0.02819782,0.5179092,0.1028739,0.4671522,0.1920145,0.1983068,2.734138,0.2940316,0.9355583,0.04300607,0.01117247,0.8681169,0.131693,7.225965,1.946013,10.94429,0.2716407,110.7843,55.60732,1.351076,4.789148,28.72466,0.01469733,9.361905,6.587334,0.305946,31.56586
2046,0.004497561,0.04082378,0.02819782,0.5175742,0.1027398,0.4674827,0.1928441,0.1983243,2.738166,0.2942572,0.9351106,0.04292737,0.01118556,0.8686164,0.1309359,7.226783,1.945492,10.94431,0.2764652,110.8903,55.58397,1.345908,4.763357,28.74178,0.01469195,9.362576,6.587068,0.3059481,31.5659
2047,0.004493519,0.0408223,0.02819782,0.5172481,0.1026084,0.4677385,0.193568,0.1983285,2.741772,0.294454,0.9346396,0.04285234,0.01119858,0.8690972,0.130195,7.227585,1.944991,10.94437,0.2812479,110.9847,55.56041,1.341052,4.738951,28.75696,0.01468818,9.363261,6.586836,0.3059502,31.56597
2048,0.004491602,0.04082091,0.02819782,0.5169411,0.1024844,0.4679046,0.1940214,0.1983208,2.744997,0.2946251,0.9341469,0.04278126,0.01121153,0.8695661,0.1294663,7.228356,1.944505,10.94444,0.2859731,111.0689,55.53788,1.336485,4.71583,28.77143,0.01468607,9.363914,6.58662,0.3059521,31.56604
2049,0.004490044,0.04081955,0.02819782,0.5166618,0.1023722,0.4679566,0.1941696,0.1983055,2.747897,0.2947756,0.9336441,0.04271447,0.01122439,0.870029,0.1287474,7.229086,1.944028,10.9445,0.2906275,111.1447,55.51753,1.332194,4.693929,28.78615,0.01468549,9.364491,6.586407,0.3059539,31.56607
2050,0.004487551,0.04081823,0.02819782,0.5164146,0.1022741,0.4678805,0.194079,0.198288,2.750534,0.2949115,0.9331481,0.04265216,0.01123715,0.8704894,0.1280369,7.229786,1.943552,10.94455,0.2952003,111.2136,55.49997,1.328171,4.673199,28.80155,0.01468615,9.364977,6.586185,0.3059555,31.56606
2051,0.004483464,0.04081696,0.02819782,0.5161998,0.1021902,0.4677178,0.1938309,0.1982731,2.752963,0.2950383,0.9326747,0.04259418,0.01124976,0.8709478,0.1273347,7.230465,1.943078,10.94458,0.2996826,111.277,55.48536,1.324413,4.653592,28.81769,0.01468769,9.365366,6.585955,0.3059569,31.56599
2052,0.004477638,0.04081576,0.02819782,0.5160146,0.1021222,0.4675338,0.193504,0.1982645,2.75523,0.2951599,0.9322358,0.04254022,0.01126219,0.8714026,0.1266421,7.231139,1.942605,10.94458,0.3040688,111.3359,55.47346,1.320912,4.635068,28.83429,0.01468977,9.36567,6.585717,0.3059582,31.56589
2053,0.00447036,0.04081463,0.02819782,0.515861,0.1020836,0.4673685,0.1931892,0.1982635,2.757362,0.2952788,0.9318375,0.0424898,0.01127442,0.8718509,0.1259601,7.231819,1.942134,10.94458,0.3083537,111.3908,55.46373,1.317661,4.617566,28.8509,0.01469209,9.36591,6.585478,0.3059594,31.56577
2054,0.004462302,0.04081364,0.02819782,0.5157354,0.1020557,0.4672392,0.1929652,0.19827,2.759375,0.2953954,0.9314799,0.04244226,0.01128637,0.8722896,0.1252881,7.232515,1.941672,10.94457,0.3125302,111.4421,55.4554,1.314646,4.600992,28.86703,0.01469448,9.366111,6.585245,0.3059604,31.56563
2055,0.004454192,0.0408128,0.02819782,0.5156112,0.1020181,0.4671628,0.1928643,0.1982823,2.761275,0.2955092,0.9311576,0.04239719,0.01129803,0.8727151,0.1246275,7.233227,1.941223,10.94457,0.3165952,111.49,55.44783,1.311851,4.585276,28.88227,0.01469685,9.366298,6.585023,0.3059615,31.56551
2056,0.00444661,0.04081213,0.02819782,0.5154635,0.1019644,0.4671474,0.1928786,0.198298,2.763057,0.2956188,0.9308625,0.04235429,0.01130938,0.8731256,0.1239804,7.233953,1.940788,10.94458,0.3205482,111.5343,55.44056,1.309257,4.570368,28.89637,0.01469918,9.366483,6.584816,0.3059625,31.56541
2057,0.004439902,0.04081158,0.02819782,0.5152867,0.1018985,0.4671801,0.1929832,0.1983147,2.76472,0.2957229,0.9305869,0.04231333,0.01132041,0.8735201,0.1233486,7.234684,1.940371,10.9446,0.3243891,111.5752,55.43332,1.306846,4.556222,28.90928,0.01470153,9.366673,6.584627,0.3059634,31.56533
2058,0.004434202,0.04081111,0.02819782,0.5150917,0.1018292,0.4672375,0.1931431,0.1983304,2.766262,0.2958203,0.9303238,0.0422742,0.01133113,0.8738985,0.1227325,7.235409,1.939971,10.94464,0.3281168,111.6127,55.42603,1.304602,4.542786,28.92106,0.01470397,9.36687,6.584455,0.3059644,31.56528
2059,0.00442944,0.04081066,0.02819782,0.5148976,0.1017651,0.467301,0.1933154,0.198344,2.767684,0.2959105,0.9300683,0.04223675,0.01134151,0.8742619,0.1221316,7.236123,1.939588,10.94468,0.3317282,111.6468,55.41874,1.30251,4.530002,28.93192,0.01470657,9.36707,6.584296,0.3059653,31.56523
2060,0.004425389,0.04081021,0.02819782,0.514721,0.1017105,0.4673568,0.1934612,0.198355,2.76899,0.2959934,0.9298186,0.04220096,0.01135156,0.8746112,0.1215445,7.236821,1.939222,10.94473,0.3352199,111.678,55.41158,1.300556,4.517818,28.94207,0.01470935,9.367269,6.58415,0.3059662,31.5652
2061,0.004421749,0.04080977,0.02819782,0.5145695,0.1016656,0.4673934,0.1935591,0.1983638,2.77019,0.2960697,0.9295738,0.04216678,0.01136127,0.874948,0.1209696,7.237497,1.938871,10.94478,0.3385889,111.7065,55.40472,1.29873,4.506182,28.95178,0.01471233,9.367461,6.584011,0.3059671,31.56517
2062,0.00441823,0.04080932,0.02819782,0.5144412,0.1016274,0.4674048,0.1936045,0.1983709,2.771299,0.2961405,0.929336,0.04213421,0.01137064,0.8752734,0.1204061,7.238152,1.938536,10.94482,0.3418336,111.7328,55.39837,1.297025,4.495056,28.96121,0.01471546,9.367637,6.583876,0.3059678,31.56513
2063,0.004414612,0.04080889,0.02819782,0.5143285,0.1015924,0.4673942,0.1936034,0.1983774,2.77233,0.2962067,0.9291072,0.04210321,0.01137967,0.8755884,0.1198536,7.238787,1.938214,10.94486,0.344954,111.7572,55.39262,1.295435,4.48441,28.97049,0.0147187,9.367792,6.583743,0.3059686,31.56509
2064,0.004410761,0.04080849,0.02819782,0.5142233,0.101558,0.4673699,0.1935695,0.1983842,2.773297,0.2962697,0.9288899,0.04207375,0.01138836,0.8758931,0.1193123,7.239403,1.937905,10.9449,0.3479517,111.7801,55.38751,1.293952,4.474224,28.97964,0.01472199,9.367928,6.583614,0.3059693,31.56504
2065,0.004406645,0.0408081,0.02819782,0.5141194,0.1015233,0.4673403,0.1935213,0.1983919,2.774209,0.2963302,0.928686,0.04204575,0.01139672,0.8761879,0.1187828,7.240004,1.937608,10.94492,0.3508295,111.8017,55.38301,1.292573,4.464481,28.98861,0.01472525,9.368045,6.583485,0.30597,31.56498
2066,0.004402317,0.04080776,0.02819782,0.5140154,0.1014886,0.4673124,0.1934771,0.1984009,2.775077,0.296389,0.9284959,0.04201911,0.01140476,0.8764722,0.1182654,7.240592,1.937324,10.94494,0.3535905,111.8222,55.37903,1.291291,4.455164,28.99734,0.01472843,9.368144,6.583361,0.3059706,31.56492
2067,0.004397889,0.04080744,0.02819782,0.5139124,0.1014552,0.4672922,0.1934493,0.198411,2.775903,0.2964462,0.9283197,0.04199369,0.01141247,0.8767459,0.1177605,7.241165,1.937051,10.94496,0.356238,111.8417,55.37543,1.2901,4.446249,29.00573,0.01473149,9.368236,6.583242,0.3059712,31.56486
2068,0.004393486,0.04080714,0.02819782,0.5138125,0.1014237,0.4672832,0.1934433,0.1984221,2.776692,0.2965018,0.9281561,0.04196937,0.01141986,0.877009,0.1172683,7.241728,1.936791,10.94498,0.3587748,111.8602,55.37206,1.288994,4.437711,29.01374,0.01473442,9.36832,6.583126,0.3059717,31.5648
2069,0.004389219,0.04080686,0.02819782,0.5137176,0.1013945,0.4672852,0.1934592,0.1984336,2.777444,0.2965556,0.9280031,0.04194604,0.01142693,0.877261,0.1167886,7.242279,1.936544,10.94499,0.3612037,111.8779,55.36883,1.287966,4.429527,29.0213,0.01473722,9.368402,6.583017,0.3059722,31.56474
2070,0.004385169,0.0408066,0.02819782,0.5136281,0.1013669,0.4672953,0.1934922,0.1984451,2.778159,0.2966073,0.9278592,0.0419236,0.0114337,0.877502,0.1163213,7.242815,1.936309,10.94501,0.3635276,111.8947,55.36566,1.287011,4.421672,29.02842,0.01473989,9.368484,6.582914,0.3059728,31.5647
