EwEVersion,"6.5.14034.0 (compiled 10/03/2017)"
Date,"08/05/2020 07:36:00"
ModelName,"NorthSea1991-2013 Key Run"
EcosimScenario,"Basic setup"
TimeSeries,FleetGroupMort_annual_Benless100
StartYear,1991

Data,Catch

Year,"Baleen whales","Toothed whales",Seals,"Surface-feeding seabirds","Juvenile sharks",Spurdog,"Large piscivorous sharks","Small sharks","Juvenile rays","Starry ray + others","Thornback & Spotted ray","Skate + cuckoo ray","Cod (juvenile 0-2)","Cod (adult)","Whiting (juvenile 0-1)","Whiting (adult)","Haddock (juvenile 0-1)","Haddock (adult)","Saithe (juvenile 0-3)","Saithe (adult)",Hake,"Blue whiting","Norway pout","Other gadoids (large)","Other gadoids (small)",Monkfish,Gurnards,"Herring (juvenile 0-1)","Herring (adult)",Sprat,Mackerel,"Horse mackerel",Sandeels,Plaice,Dab,"Long-rough dab",Flounder,Sole,"Lemon sole",Witch,Turbot,Megrim,Halibut,Dragonets,"Catfish (Wolf-fish)","Large demersal fish","Small demersal fish","Miscellaneous filterfeeding pelagic fish","Squid & cuttlefish","Fish larvae","Carnivorous zooplankton","Herbivorous & Omnivorous zooplankton (copepods)","Gelatinous zooplankton","Large crabs",Nephrops,"Epifaunal macrobenthos (mobile grazers)","Infaunal macrobenthos",Shrimp,"Small mobile epifauna (swarming crustaceans)","Small infauna (polychaetes)","Sessile epifauna",Meiofauna,"Benthic microflora (incl Bacteria protozoa))","Planktonic microflora (incl Bacteria protozoa)","Diving seabirds",Phytoplankton,"Detritus - DOM -water column","Detritus - POM - sediment",Discards
2001,0,0,0,0,0,0.007521987,0.0004319988,0.0001381739,0,0.004120576,0.01084875,0.007402982,0.01151459,0.04039169,0.001667718,0.07215229,0.001560886,0.1121297,0.03656853,0.09251964,0.003953782,0.05247135,0.4299054,0.03683762,0.01525802,0.02523022,0.005913833,0.02357247,0.8797874,0.4105305,0.3824717,0.08893063,1.007509,0.415548,0.1107296,0.001352521,0.04805519,0.03650332,0.008442125,0.01180668,0.006213713,0.00158637,0.00073355,0,0.004200978,0.007855591,0.1620012,0.009253473,0.001022069,0,0,0,0,0.01289656,0.0177966,0.005917424,0,0.1301804,0,0,0,0,0,0,0,0,0,0,0
2002,0,0,0,0,0,0.009995523,0.0005102781,0.0001911117,0,0.004561789,0.01312343,0.008922555,0.0181211,0.03206819,0.002057792,0.05415437,0.0006259144,0.07733991,0.04887153,0.1111549,0.004055475,0.04472287,0.4975701,0.04443246,0.02183143,0.0312064,0.005877841,0.02715058,0.9001877,0.2774491,0.3663841,0.07718798,0.7832997,0.4359019,0.1258304,0.001767902,0.04815787,0.03512805,0.009541095,0.01440528,0.006165957,0.001802051,0.0008470018,0,0.005255779,0.009070185,0.1637201,0.008490473,0.001019452,0,0,0,0,0.01647263,0.02306498,0.007709704,0,0.2125425,0,0,0,0,0,0,0,0,0,0,0
2003,0,0,0,0,0,0.01354006,0.0005445845,0.0003514872,0,0.003947235,0.01252626,0.008977688,0.01430843,0.03228466,0.001078258,0.04310407,0.000656537,0.05628913,0.03337769,0.1179263,0.003581528,0.03838185,0.3906123,0.02950127,0.0313863,0.02337215,0.005378473,0.0203468,1.09816,0.1566889,0.3445624,0.07060326,0.7795,0.4525921,0.1452095,0.002043014,0.04715155,0.03417157,0.007365877,0.01240626,0.005065289,0.0009756758,0.0005385791,0,0.003308546,0.00806397,0.15353,0.00812794,0.001019712,0,0,0,0,0.01942164,0.02675237,0.01088405,0,0.2829471,0,0,0,0,0,0,0,0,0,0,0
2004,0,0,0,0,0,0.0138589,0.0005062546,0.0003395821,0,0.003317661,0.01213524,0.008649441,0.01016232,0.03147151,0.0004340594,0.03409337,0.001291267,0.06710916,0.02767691,0.1070229,0.003206667,0.03423489,0.3617531,0.02763346,0.03178868,0.02324997,0.005284315,0.01586823,1.370815,0.1833749,0.3093543,0.05291551,0.9002264,0.4463132,0.1448331,0.002091354,0.04690246,0.0335232,0.006806665,0.01181854,0.004386592,0.0007607755,0.0004603721,0,0.003033196,0.007543616,0.1568082,0.007970768,0.001027036,0,0,0,0,0.01989211,0.02685813,0.01206201,0,0.2363808,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,0,0,0,0.01245483,0.0004593069,0.0002627739,0,0.002660884,0.01161952,0.00783047,0.005955212,0.02747017,0.0002394377,0.0281162,0.001500608,0.1020302,0.02390187,0.1131673,0.003215892,0.02908127,0.001785876,0.03004139,0.02505519,0.02592894,0.005289681,0.01250289,1.488398,0.07506546,0.2673,0.05657823,1.047397,0.4266397,0.1312833,0.001924342,0.04665209,0.03359982,0.006648516,0.01110054,0.004260297,0.0007426345,0.0004495671,0,0.003374089,0.007005609,0.1619773,0.005947086,0.0009756057,0,0,0,0,0.01998751,0.02418698,0.01620537,0,0.2555176,0,0,0,0,0,0,0,0,0,0,0
2006,0,0,0,0,0,0.01343397,0.0004829286,0.0002528402,0,0.002390558,0.01187038,0.007895854,0.002934918,0.02203387,0.0003000028,0.03107791,0.001331,0.1830528,0.02049773,0.1230008,0.002541655,0.02297193,0.5613859,0.03278782,0.02150024,0.03003646,0.005032715,0.01022158,1.369118,0.08948585,0.2635584,0.04817892,1.010134,0.4140483,0.1238874,0.001981672,0.04298796,0.03504932,0.006519896,0.01136573,0.003967457,0.0007625986,0.0004610602,0,0.003766017,0.006923928,0.1572184,0.004995361,0.0008087275,0,0,0,0,0.02691771,0.02434509,0.009362461,0,0.2640184,0,0,0,0,0,0,0,0,0,0,0
2007,0,0,0,0,0,0.01374793,0.000486159,0.0002458123,0,0.002249696,0.01166833,0.007504168,0.001667449,0.01700551,0.0003790179,0.02833739,0.0008710196,0.160446,0.01422767,0.1207041,0.002002473,0.01830965,0.07061528,0.03123273,0.01976588,0.02989205,0.004657978,0.008852442,1.22584,0.1022608,0.2881863,0.03822899,0.502345,0.4181641,0.1194316,0.001938118,0.04107384,0.03821613,0.006072976,0.01081691,0.004539367,0.0006692365,0.0004154278,0,0.003633046,0.006495864,0.1432355,0.003200003,0.0007097553,0,0,0,0,0.02692612,0.02348693,0.01085817,0,0.1717862,0,0,0,0,0,0,0,0,0,0,0
2008,0,0,0,0,0,0.0153082,0.000474573,0.0002886611,0,0.00222924,0.01117029,0.007241534,0.002914166,0.01337804,0.0005562609,0.02679878,0.0007366389,0.1048568,0.01310057,0.1340319,0.001535995,0.01288535,0.1131567,0.03454709,0.02075487,0.03236175,0.003741665,0.006394844,0.7651884,0.05125978,0.271218,0.04520714,0.6564557,0.432395,0.1112763,0.001878166,0.03120311,0.04308928,0.005701034,0.01089164,0.005132406,0.0007196497,0.0004393602,0,0.004227281,0.005893501,0.1198679,0.003691063,0.0005149104,0,0,0,0,0.02522501,0.02193852,0.009379677,0,0.2087841,0,0,0,0,0,0,0,0,0,0,0
2009,0,0,0,0,0,0.01778085,0.0004991687,0.0003485199,0,0.002208957,0.0108456,0.006866976,0.008788526,0.01222736,0.0009270827,0.02855088,0.000614335,0.08987638,0.01313535,0.1258375,0.00120538,0.006752352,0.1622999,0.03449896,0.0258845,0.03393949,0.003539691,0.006648223,0.4420271,0.05136644,0.2369701,0.05888974,0.5478014,0.4481262,0.1186704,0.001789726,0.03176641,0.0493244,0.005641714,0.01058062,0.006722584,0.0006919131,0.0004276918,0,0.004416015,0.005770726,0.1132801,0.003705597,0.0004798525,0,0,0,0,0.02657184,0.0206125,0.01084397,0,0.2174736,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,0,0.01530494,0.0004623861,0.0002722974,0,0.00191595,0.00962654,0.00599114,0.01350766,0.01802969,0.0008610712,0.03043437,0.0004270802,0.09770653,0.01296379,0.1081562,0.0009110237,0.003892447,0.1688959,0.03032723,0.02040002,0.03154131,0.003119634,0.005791636,0.449678,0.03879355,0.2163144,0.06415077,0.3492455,0.4697733,0.1042848,0.001560152,0.03082487,0.05613146,0.005155161,0.009478137,0.006787963,0.0005953831,0.0003776221,0,0.00416434,0.005014303,0.09693778,0.003583297,0.0004312342,0,0,0,0,0.02869472,0.01806701,0.01210346,0,0.2439278,0,0,0,0,0,0,0,0,0,0,0
2011,0,0,0,0,0,0.01573191,0.0004639897,0.0002860012,0,0.001658024,0.008878364,0.005531004,0.01247288,0.02756657,0.0005849299,0.02592731,0.000243521,0.1307643,0.01330439,0.09924803,0.0008372946,0.001003014,0.1280668,0.02762554,0.02135365,0.03090728,0.002628871,0.005324822,0.5389256,0.04277591,0.1999205,0.0586189,0.2825842,0.5015277,0.0990508,0.001429401,0.02693764,0.06250357,0.004743041,0.008940032,0.006426285,0.0005286078,0.0003472441,0,0.004095232,0.004634766,0.08450443,0.003145973,0.0003734066,0,0,0,0,0.02588587,0.01695569,0.01222791,0,0.2155183,0,0,0,0,0,0,0,0,0,0,0
2012,0,0,0,0,0,0.01461542,0.0004532981,0.0002650516,0,0.001454033,0.00820463,0.00498059,0.009770653,0.0366968,0.0004915444,0.0268504,0.0002797893,0.07425872,0.01189915,0.09513731,0.0007494897,0.001978419,0.2396675,0.02591424,0.02272782,0.02998581,0.00232564,0.008046581,0.7767232,0.04132818,0.1786793,0.04962825,0.1130939,0.539427,0.09137388,0.001245464,0.02470483,0.06710931,0.004480236,0.008297463,0.006482455,0.0004939922,0.0003271612,0,0.004207795,0.004515522,0.08048168,0.002049143,0.0003470267,0,0,0,0,0.02597115,0.01553462,0.01023741,0,0.208683,0,0,0,0,0,0,0,0,0,0,0
2013,0,0,0,0,0,0.01424022,0.0004655337,0.0002612952,0,0.001471911,0.008251141,0.005018954,0.007749217,0.04303481,0.0005482082,0.02687691,0.0003659369,0.0779347,0.009889339,0.09576666,0.0007427509,0.003127535,0.3592142,0.02474161,0.02285939,0.02980808,0.002270015,0.00896572,0.8146749,0.02020443,0.1747218,0.04785085,0.3977897,0.5774506,0.09004635,0.001214307,0.02460012,0.06916428,0.004438264,0.00826828,0.006546669,0.0004677114,0.0003210652,0,0.004355693,0.004568155,0.08100084,0.00208603,0.0003564943,0,0,0,0,0.02552353,0.0157229,0.01008495,0,0.2079556,0,0,0,0,0,0,0,0,0,0,0
2014,0,0,0,0,0,0.01311564,0.0004384758,0.0002523717,0,0.001278644,0.00713814,0.004350834,0.007285091,0.04209079,0.0004257469,0.02372588,0.0003060933,0.06891812,0.007495044,0.09887432,0.0006266737,0.002821442,0.3237686,0.02058213,0.02301125,0.02622323,0.001879577,0.009183537,0.7759333,0.02681381,0.1678261,0.04237009,0.3512778,0.5149994,0.07975745,0.001015241,0.02097227,0.07914627,0.003778383,0.0070496,0.00672172,0.0003822282,0.0002701685,0,0.003875316,0.004287032,0.07054207,0.001858851,0.0003127352,0,0,0,0,0.02463046,0.01371128,0.008529243,0,0.2056173,0,0,0,0,0,0,0,0,0,0,0
2015,0,0,0,0,0,0.01216026,0.0004149477,0.0002435274,0,0.00106217,0.006007951,0.003686492,0.01152428,0.04042269,0.0002753723,0.02031687,0.0002258844,0.0647754,0.005745424,0.09866241,0.0005248101,0.002481619,0.2990744,0.0170114,0.02286771,0.02300981,0.001507522,0.008097044,0.7788455,0.03447123,0.1608162,0.03744004,0.3121019,0.4516871,0.06985896,0.000821447,0.01740182,0.09039717,0.00313113,0.00585763,0.006852214,0.0003089959,0.0002210926,0,0.003365029,0.004005745,0.05916807,0.00154444,0.0002608609,0,0,0,0,0.02357953,0.01164526,0.007032191,0,0.2008529,0,0,0,0,0,0,0,0,0,0,0
2016,0,0,0,0,0,0.01135535,0.0003938794,0.0002347209,0,0.000840789,0.004832125,0.003014208,0.01446026,0.044582,0.0001668751,0.01688959,0.0001555707,0.05924899,0.004235234,0.09545205,0.000435272,0.00208772,0.2815013,0.01389403,0.02250683,0.02005287,0.0011603,0.006959236,0.7725125,0.04295191,0.1539346,0.03296855,0.2793807,0.3846451,0.06041355,0.0006310947,0.01385359,0.1023229,0.002507488,0.004691617,0.00702178,0.0002433428,0.0001740725,0,0.002817476,0.003690853,0.04798722,0.001265573,0.0002144105,0,0,0,0,0.02244674,0.009538266,0.005604747,0,0.1985105,0,0,0,0,0,0,0,0,0,0,0
2017,0,0,0,0,0,0.01064043,0.0003740392,0.0002266974,0,0.00062646,0.003651364,0.002338571,0.01287405,0.05595577,0.0001079638,0.01368231,9.190472E-05,0.0505036,0.003129509,0.09025318,0.0003604059,0.001883448,0.2853579,0.01101646,0.02264845,0.01715033,0.0008456956,0.006983515,0.7359616,0.05457043,0.1490011,0.02945022,0.2648809,0.3105122,0.05130259,0.0004516118,0.01037945,0.113455,0.001910152,0.003543731,0.007246417,0.0001849482,0.0001294011,0,0.002230221,0.003401513,0.03925071,0.001071608,0.000175119,0,0,0,0,0.02135301,0.007376477,0.004226962,0,0.1979179,0,0,0,0,0,0,0,0,0,0,0
2018,0,0,0,0,0,0.009905607,0.0003532268,0.0002198666,0,0.0004247271,0.002484283,0.001651255,0.01001754,0.07233161,8.294912E-05,0.01083739,3.888129E-05,0.03968339,0.002368091,0.08366931,0.0003044494,0.002086686,0.3164856,0.008191314,0.02331386,0.0141201,0.000562401,0.008646697,0.6575322,0.07201431,0.1482197,0.02743842,0.2707984,0.2250388,0.0422423,0.0002850135,0.006968788,0.1213828,0.001321767,0.002387465,0.007656343,0.0001322996,8.715066E-05,0,0.001597824,0.003180307,0.03208109,0.0008898815,0.0001332689,0,0,0,0,0.02023895,0.005123076,0.002866885,0,0.1962244,0,0,0,0,0,0,0,0,0,0,0
2019,0,0,0,0,0,0.009156446,0.0003305963,0.0002140951,0,0.0002292554,0.001316923,0.0009217952,0.006520228,0.08916732,8.175865E-05,0.008250829,1.368947E-05,0.02772364,0.001571769,0.07750823,0.0002691015,0.00289528,0.3596916,0.005421145,0.02388394,0.01090541,0.0002917062,0.009307819,0.598846,0.09328147,0.1527404,0.02708414,0.285565,0.1250032,0.03316992,0.0001343246,0.003533983,0.1243386,0.0007299027,0.001208979,0.008407651,7.675002E-05,4.64734E-05,0,0.0009091694,0.00299024,0.02536695,0.0006037162,7.395128E-05,0,0,0,0,0.0190262,0.002784835,0.001513682,0,0.1898873,0,0,0,0,0,0,0,0,0,0,0
2020,0,0,0,0,0,0.008587044,0.0003069,0.0002083493,0,2.457532E-05,0.0001295783,0.0001072281,0.002850442,0.09925992,2.141495E-05,0.005577454,2.467483E-07,0.01482853,0.0002120105,0.07306739,0.0002462281,0.003627236,0.3604939,0.002722165,0.02322219,0.007490579,2.921461E-06,0.008065935,0.6052346,0.105454,0.1585609,0.02695489,0.2768359,0.00854292,0.02429992,2.544173E-06,0,0.1232156,0.0001393379,1.72189E-05,0.00938359,1.708267E-06,5.444371E-06,0,0.0001501127,0.002657224,0.01764368,0.0002329869,1.872527E-06,0,0,0,0,0.01769208,0.0004154975,0.000178724,0,0.1815336,0,0,0,0,0,0,0,0,0,0,0
2021,0,0,0,0,0,0.008815761,0.0003335722,0.0002059439,0,2.495715E-05,0.0001297085,0.0001128973,0.002585391,0.1109572,2.533712E-05,0.006294406,3.598376E-07,0.01388078,0.0002358737,0.07399434,0.0002697323,0.003697148,0.3365548,0.002801823,0.02202555,0.007911294,2.95745E-06,0.007156637,0.6273195,0.109805,0.1633283,0.02618042,0.2666345,0.00910147,0.02351604,2.365415E-06,0,0.1285235,0.0001378108,1.722044E-05,0.01035621,1.920814E-06,5.53604E-06,0,0.0001572734,0.002829101,0.01737631,0.0002078111,1.720924E-06,0,0,0,0,0.01670779,0.000416815,0.0001778966,0,0.1803907,0,0,0,0,0,0,0,0,0,0,0
2022,0,0,0,0,0,0.009024785,0.0003567312,0.0002029179,0,2.477837E-05,0.0001285917,0.0001173956,0.002427431,0.1129581,2.254584E-05,0.007168332,6.309962E-07,0.01264051,0.0002476777,0.0763801,0.0002892261,0.003592391,0.3147861,0.002828222,0.02129898,0.00821651,2.913039E-06,0.007190772,0.617161,0.106688,0.166635,0.0249721,0.2580902,0.009591513,0.02300619,2.239091E-06,0,0.1323895,0.0001375915,1.727643E-05,0.01090408,2.032739E-06,5.589862E-06,0,0.0001636569,0.002971796,0.01700209,0.0002054417,1.729843E-06,0,0,0,0,0.01605822,0.0004223546,0.0001782381,0,0.1818792,0,0,0,0,0,0,0,0,0,0,0
2023,0,0,0,0,0,0.009116158,0.0003756993,0.0002002921,0,2.447206E-05,0.0001271622,0.0001213591,0.002523012,0.1091411,1.897821E-05,0.00801865,8.29166E-07,0.01183978,0.0002529152,0.08195829,0.0003056639,0.003897788,0.3117467,0.002792899,0.02125188,0.008388441,2.863607E-06,0.007916599,0.5792271,0.1027994,0.1709127,0.02410575,0.2628479,0.01003676,0.02277468,2.165785E-06,0,0.1352269,0.000138344,1.737094E-05,0.01117914,2.079447E-06,5.624565E-06,0,0.000169577,0.003149338,0.01696568,0.0002170625,1.854039E-06,0,0,0,0,0.01571666,0.0004317758,0.0001789188,0,0.1807783,0,0,0,0,0,0,0,0,0,0,0
2024,0,0,0,0,0,0.009133252,0.0003916513,0.0001982161,0,2.43228E-05,0.0001257847,0.0001250822,0.002887392,0.1039457,1.670885E-05,0.008634294,7.385896E-07,0.01264063,0.0002484545,0.09036925,0.0003227875,0.00467226,0.3139077,0.002722624,0.02128186,0.008492373,2.844498E-06,0.008293022,0.542087,0.09885033,0.1766158,0.02375684,0.2700427,0.01041861,0.02265227,2.121437E-06,0,0.1371714,0.0001385776,1.739328E-05,0.01137534,2.098157E-06,5.660906E-06,0,0.0001751906,0.003361885,0.01700665,0.0002228667,1.944756E-06,0,0,0,0,0.01552068,0.0004408925,0.0001789096,0,0.1760684,0,0,0,0,0,0,0,0,0,0,0
2025,0,0,0,0,0,0.009133201,0.000405357,0.0001961944,0,2.422273E-05,0.0001242965,0.0001282775,0.003312243,0.1009895,1.481851E-05,0.008823542,6.35413E-07,0.01446519,0.0002325089,0.09855648,0.0003411072,0.005627021,0.3096627,0.002636562,0.02103157,0.008594636,2.829938E-06,0.008177036,0.5194436,0.09484285,0.1822184,0.02359287,0.2703005,0.01072065,0.02250723,2.079562E-06,0,0.1382758,0.0001376481,1.730311E-05,0.01150109,2.089574E-06,5.694129E-06,0,0.0001804242,0.003570199,0.01680297,0.0002221675,1.967631E-06,0,0,0,0,0.01533006,0.0004465284,0.000178033,0,0.1716034,0,0,0,0,0,0,0,0,0,0,0
2026,0,0,0,0,0,0.009117129,0.0004167987,0.0001940304,0,2.405567E-05,0.0001226182,0.0001307997,0.003487097,0.1041327,1.288729E-05,0.008608003,5.253481E-07,0.01565406,0.0002137041,0.1038846,0.0003603918,0.006732847,0.3065361,0.002548859,0.02074385,0.008694735,2.801404E-06,0.008068922,0.4997415,0.09269121,0.1872226,0.02350963,0.269565,0.01094034,0.02227825,2.023099E-06,0,0.1376479,0.0001361738,1.714584E-05,0.01151576,2.059273E-06,5.717742E-06,0,0.0001851663,0.003769436,0.01651018,0.0002251667,2.000943E-06,0,0,0,0,0.01509276,0.0004488885,0.0001768053,0,0.1691546,0,0,0,0,0,0,0,0,0,0,0
2027,0,0,0,0,0,0.009070885,0.0004260189,0.0001918703,0,2.387305E-05,0.0001207969,0.0001327624,0.003349305,0.1159208,1.174599E-05,0.008100168,3.033606E-07,0.01590109,0.0001970037,0.1058543,0.0003832538,0.008227651,0.3121771,0.002465697,0.02062697,0.008769278,2.766712E-06,0.008117439,0.4735762,0.09392637,0.1922246,0.02364993,0.2732435,0.01106689,0.02189018,1.93833E-06,0,0.1336364,0.000134779,1.695536E-05,0.01144609,2.032498E-06,5.738867E-06,0,0.0001893936,0.003976454,0.01637156,0.0002330547,2.057531E-06,0,0,0,0,0.01477296,0.0004474302,0.0001756206,0,0.16745,0,0,0,0,0,0,0,0,0,0,0
