EwEVersion,"6.5.14034.0 (compiled 10/03/2017)"
Date,"07/05/2020 15:59:06"
ModelName,"NorthSea1991-2013 Key Run"
EcosimScenario,"Basic setup"
TimeSeries,"North Sea 12Jan2016_070520_Effbaseline"
StartYear,1991

Data,Catch

Year,"Baleen whales","Toothed whales",Seals,"Surface-feeding seabirds","Juvenile sharks",Spurdog,"Large piscivorous sharks","Small sharks","Juvenile rays","Starry ray + others","Thornback & Spotted ray","Skate + cuckoo ray","Cod (juvenile 0-2)","Cod (adult)","Whiting (juvenile 0-1)","Whiting (adult)","Haddock (juvenile 0-1)","Haddock (adult)","Saithe (juvenile 0-3)","Saithe (adult)",Hake,"Blue whiting","Norway pout","Other gadoids (large)","Other gadoids (small)",Monkfish,Gurnards,"Herring (juvenile 0-1)","Herring (adult)",Sprat,Mackerel,"Horse mackerel",Sandeels,Plaice,Dab,"Long-rough dab",Flounder,Sole,"Lemon sole",Witch,Turbot,Megrim,Halibut,Dragonets,"Catfish (Wolf-fish)","Large demersal fish","Small demersal fish","Miscellaneous filterfeeding pelagic fish","Squid & cuttlefish","Fish larvae","Carnivorous zooplankton","Herbivorous & Omnivorous zooplankton (copepods)","Gelatinous zooplankton","Large crabs",Nephrops,"Epifaunal macrobenthos (mobile grazers)","Infaunal macrobenthos",Shrimp,"Small mobile epifauna (swarming crustaceans)","Small infauna (polychaetes)","Sessile epifauna",Meiofauna,"Benthic microflora (incl Bacteria protozoa))","Planktonic microflora (incl Bacteria protozoa)","Diving seabirds",Phytoplankton,"Detritus - DOM -water column","Detritus - POM - sediment",Discards
2063,0,0,0,0,0,0.01151587,0.0004047954,0.0002346123,0,0.001485589,0.008612733,0.005615553,0.02522961,0.131569,0.0004051469,0.01856266,0.0001409357,0.09277169,0.01285745,0.07316167,0.0006615815,0.008385022,0.4437657,0.0172035,0.02607561,0.02523607,0.002419816,0.007502427,0.5510523,0.1440493,0.1404397,0.01111882,0.2690828,0.5763862,0.08360368,0.000986796,0.02846102,0.174843,0.004717484,0.008469656,0.01069371,0.001071058,0.0003285186,0,0.005204936,0.005277404,0.07503898,0.002309671,0.0005319151,0,0,0,0,0.02298915,0.02815234,0.01142383,0,0.19788,0,0,0,0,0,0,0,0,0,0,0
2064,0,0,0,0,0,0.01149505,0.0004032479,0.00023396,0,0.001469087,0.008573253,0.005586529,0.02268022,0.1265907,0.0003784075,0.01813965,3.302381E-05,0.09037959,0.01373163,0.07144695,0.0006528457,0.008436222,0.4442694,0.01697593,0.02628343,0.0253492,0.002395381,0.007445151,0.5542184,0.1427038,0.1389235,0.01093804,0.2644573,0.5746405,0.08313781,0.0009805047,0.02828959,0.1726002,0.004716152,0.008458803,0.01056479,0.001072709,0.0003272729,0,0.00519905,0.005269106,0.07584447,0.002265972,0.0005269626,0,0,0,0,0.022918,0.02794863,0.01141838,0,0.1996342,0,0,0,0,0,0,0,0,0,0,0
2065,0,0,0,0,0,0.01148512,0.0004017971,0.0002335403,0,0.00145479,0.008572866,0.005564766,0.02179424,0.1141279,0.0003693138,0.01767989,3.576114E-05,0.08636715,0.01404048,0.07302312,0.0006436817,0.008424096,0.4424589,0.01685142,0.02653557,0.02535569,0.002381485,0.0073159,0.5567363,0.1408668,0.1373565,0.01073765,0.2627585,0.5747217,0.08321694,0.0009911541,0.02820165,0.1732299,0.004718245,0.008463973,0.01045268,0.001073461,0.0003258193,0,0.005194526,0.005260413,0.07681463,0.00221041,0.0005217608,0,0,0,0,0.0230145,0.02795979,0.01141876,0,0.2006173,0,0,0,0,0,0,0,0,0,0,0
2066,0,0,0,0,0,0.01147759,0.0004005849,0.0002334058,0,0.001445134,0.008603753,0.005554695,0.02435522,0.0993844,0.0003740764,0.01733229,8.508199E-05,0.08068842,0.01378534,0.07707819,0.0006329648,0.008320238,0.4381898,0.01685027,0.02666919,0.02525348,0.002379676,0.007129889,0.5559762,0.1386205,0.1359062,0.01052117,0.2637878,0.5764628,0.08376598,0.00101307,0.02822723,0.1763696,0.00472088,0.008480727,0.01039101,0.001071874,0.0003243477,0,0.005191355,0.005251467,0.07706878,0.002161827,0.0005200379,0,0,0,0,0.02322458,0.02821644,0.01142131,0,0.2001951,0,0,0,0,0,0,0,0,0,0,0
2067,0,0,0,0,0,0.01145562,0.0003996502,0.0002335075,0,0.001441418,0.008642596,0.005556185,0.02910683,0.08840712,0.0003859962,0.01718246,0.0001942714,0.07304841,0.01318703,0.08186992,0.0006198778,0.008182901,0.4341953,0.01698061,0.02662224,0.02503593,0.002388868,0.007029083,0.5495715,0.1364093,0.134778,0.01030837,0.2683075,0.579104,0.08455455,0.001036603,0.02836075,0.1807324,0.004720895,0.008499355,0.01039661,0.001066645,0.0003230598,0,0.005189151,0.005246588,0.07637873,0.002142431,0.000525501,0,0,0,0,0.02347058,0.02870388,0.01142188,0,0.19905,0,0,0,0,0,0,0,0,0,0,0
2068,0,0,0,0,0,0.01140882,0.0003990062,0.0002338038,0,0.001444451,0.008674896,0.005569989,0.03201667,0.08709224,0.0004004778,0.01722069,0.0005227182,0.06443117,0.01248338,0.08567413,0.000605491,0.008128904,0.4343889,0.01721296,0.02649064,0.02470941,0.002407724,0.00715243,0.5380211,0.1350017,0.1341871,0.01013491,0.2770589,0.5813285,0.08518946,0.001051637,0.02857469,0.1843492,0.004715384,0.008507793,0.01044767,0.001059504,0.0003223253,0,0.005187812,0.005255271,0.07555936,0.002161154,0.0005358495,0,0,0,0,0.02366298,0.02933428,0.01141576,0,0.1977509,0,0,0,0,0,0,0,0,0,0,0
2069,0,0,0,0,0,0.01134023,0.0003984512,0.0002341236,0,0.001451899,0.008689905,0.005591348,0.03176409,0.09770026,0.0004127538,0.0172634,0.0004444502,0.06630079,0.01179264,0.08731102,0.0005919657,0.008175242,0.4362767,0.01736342,0.02631092,0.0243736,0.002428274,0.007386023,0.526137,0.1346819,0.1340725,0.01001437,0.283781,0.5815732,0.08521545,0.001048714,0.02879032,0.1849861,0.004702446,0.00849502,0.01049578,0.001053224,0.0003221591,0,0.005186664,0.005276285,0.07508758,0.002198892,0.0005422697,0,0,0,0,0.02366077,0.02975847,0.01139687,0,0.1960488,0,0,0,0,0,0,0,0,0,0,0
2070,0,0,0,0,0,0.01126433,0.0003974315,0.0002340582,0,0.001454503,0.008669176,0.005601638,0.02957881,0.1145707,0.0004116535,0.01709247,0.000371371,0.08028348,0.01119006,0.08623085,0.0005798134,0.008209613,0.4355365,0.01723231,0.02610929,0.02427231,0.002431265,0.007491439,0.5208135,0.1352962,0.133879,0.009907692,0.2806218,0.5793136,0.08451825,0.001026856,0.0288645,0.1820167,0.004684274,0.008461523,0.01048062,0.001047561,0.000321979,0,0.00518381,0.005294359,0.07464885,0.002234844,0.000540281,0,0,0,0,0.02341545,0.0296409,0.01136581,0,0.1952718,0,0,0,0,0,0,0,0,0,0,0
2071,0,0,0,0,0,0.01119821,0.0003958028,0.0002335024,0,0.001447417,0.008620306,0.005591569,0.02667363,0.1270536,0.0003948539,0.01675498,0.0003123709,0.08941462,0.01087242,0.08279982,0.0005686542,0.008175508,0.4354791,0.01696312,0.02604137,0.02439304,0.00241309,0.007380935,0.5232838,0.1365073,0.1332085,0.009775637,0.2728577,0.5758104,0.0834995,0.0009996347,0.02875363,0.1773826,0.00466736,0.008422692,0.0103908,0.001043159,0.0003213981,0,0.005178578,0.005300456,0.07443178,0.002253994,0.0005342071,0,0,0,0,0.0231042,0.02924532,0.0113364,0,0.1963824,0,0,0,0,0,0,0,0,0,0,0
2072,0,0,0,0,0,0.01115479,0.0003939153,0.0002327309,0,0.00143388,0.008573321,0.005568523,0.02370187,0.1288482,0.00037564,0.01642126,0.0002041944,0.09215219,0.01103643,0.07812344,0.0005585976,0.00810847,0.4380099,0.01669058,0.02621298,0.02456725,0.002387829,0.007165928,0.5284068,0.1379017,0.1321324,0.009613174,0.2651758,0.5728976,0.08269059,0.0009821629,0.02855047,0.1737158,0.004657392,0.008395215,0.01026773,0.001042416,0.0003204226,0,0.005171923,0.005295064,0.07484365,0.00225302,0.000527618,0,0,0,0,0.0228944,0.02885927,0.0113189,0,0.1985108,0,0,0,0,0,0,0,0,0,0,0
