EwEVersion,"6.6.16889.1 (compiled 27/04/2020)"
Date,"28/04/2020 13:21:40"
ModelName,Kat_200116
EcosimScenario,WGINOSE_baseline
TimeSeries,"Katt_mints _baseline"
StartYear,1982

Data,Catch

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2011,0,0,0,0.1896285,0.001613469,0.04643481,0.004026337,0.00263761,0.04594836,0.02650585,0.3095139,0.0001748432,0.002361166,0.3639275,0.01503108,0.2401254,1.078148,0,0.0004877514,0,0,0.03225458,0.0002847322,0,0,0,0,0,0
2012,0,0,0,0.1798217,0.001499354,0.03912583,0.003621398,0.002479473,0.04300663,0.02473458,0.2969594,0.0001811849,0.002317318,0.3609591,0.01424798,0.2424565,1.081847,0,0.0004419946,0,0,0.03043952,0.0002682457,0,0,0,0,0,0
2013,0,0,0,0.1748272,0.001705116,0.04054001,0.002629348,0.002418211,0.04093668,0.02360188,0.2943299,0.0001719813,0.002274148,0.3606396,0.01358368,0.2409577,1.077827,0,0.0004000702,0,0,0.02893376,0.0002530309,0,0,0,0,0,0
2014,0,0,0,0.1753629,0.001897051,0.04149728,0.001840264,0.002421211,0.03974698,0.02297078,0.2924726,0.0001685232,0.002239734,0.361445,0.01291016,0.2409664,1.079672,0,0.0003620421,0,0,0.02772737,0.0002389441,0,0,0,0,0,0
2015,0,0,0,0.178006,0.001958917,0.04137143,0.001569343,0.002466043,0.0393157,0.02272908,0.2919891,0.0001666633,0.002213006,0.3626913,0.01231657,0.24151,1.081084,0,0.0003301064,0,0,0.02677861,0.0002264933,0,0,0,0,0,0
2016,0,0,0,0.1792986,0.001970881,0.04233587,0.001669385,0.002532258,0.03947273,0.02276322,0.2912323,0.000165228,0.002193387,0.3639036,0.01182979,0.2420031,1.082209,0,0.00030461,0,0,0.02603234,0.0002158821,0,0,0,0,0,0
2017,0,0,0,0.1791458,0.001952698,0.04455471,0.002090421,0.002603541,0.04004372,0.02297162,0.2899399,0.0001635884,0.002179101,0.3648587,0.01144235,0.2423529,1.083255,0,0.0002848331,0,0,0.02543346,0.0002069632,0,0,0,0,0,0
2018,0,0,0,0.1779912,0.001922527,0.04671752,0.00302924,0.002668044,0.0408614,0.02326719,0.2885716,0.0001620432,0.002168144,0.3654151,0.01113827,0.2425506,1.084324,0,0.0002697081,0,0,0.02493024,0.0001993834,0,0,0,0,0,0
2019,0,0,0,0.176398,0.001884442,0.04853085,0.004060335,0.002717915,0.04177577,0.02357829,0.2867028,0.0001602612,0.002159071,0.365531,0.01089993,0.2426293,1.085626,0,0.0002581842,0,0,0.02447794,0.0001927454,0,0,0,0,0,0
2020,0,0,0,0.1746669,0.001846119,0.05070687,0.004436685,0.00275021,0.04268275,0.02386062,0.2841625,0.0001583428,0.002151584,0.3653959,0.01070541,0.2426269,1.087291,0,0.0002494042,0,0,0.02404987,0.0001868448,0,0,0,0,0,0
2021,0,0,0,0.1730825,0.001813144,0.05260566,0.004391401,0.002767421,0.04353718,0.02410338,0.2811287,0.0001566369,0.002146059,0.3652853,0.01053503,0.2425255,1.088913,0,0.0002427463,0,0,0.02363987,0.0001816536,0,0,0,0,0,0
2022,0,0,0,0.1718501,0.001789218,0.05317037,0.004342212,0.002774862,0.04432908,0.02431463,0.2781041,0.0001550993,0.002142156,0.3653028,0.01037898,0.2423052,1.09003,0,0.0002377513,0,0,0.02325042,0.0001771328,0,0,0,0,0,0
2023,0,0,0,0.1709676,0.001772989,0.05276057,0.004301877,0.002776961,0.04505792,0.02450303,0.2753806,0.0001536739,0.002139344,0.3654217,0.01023311,0.24203,1.09076,0,0.0002340724,0,0,0.02288378,0.0001732033,0,0,0,0,0,0
2024,0,0,0,0.1703521,0.001761329,0.0523275,0.004187384,0.002776534,0.04572667,0.02467429,0.2730065,0.0001524224,0.002137433,0.3656169,0.01009534,0.2417659,1.091288,0,0.0002314671,0,0,0.02254143,0.0001697986,0,0,0,0,0,0
2025,0,0,0,0.1699174,0.001752562,0.05204543,0.004021879,0.002775474,0.04634111,0.02483322,0.2710064,0.0001513761,0.0021363,0.3658747,0.009965806,0.2415307,1.091628,0,0.0002297718,0,0,0.02222449,0.0001668669,0,0,0,0,0,0
2026,0,0,0,0.1695974,0.001745961,0.05157673,0.003883675,0.002774969,0.0469063,0.02498307,0.2694042,0.0001505043,0.002135731,0.3661674,0.009846204,0.2413269,1.091787,0,0.0002288641,0,0,0.02193297,0.000164351,0,0,0,0,0,0
2027,0,0,0,0.169341,0.001740539,0.05104744,0.003777203,0.002775403,0.04742424,0.02512434,0.2681601,0.0001497675,0.002135549,0.3664628,0.009738081,0.2411627,1.091847,0,0.0002286429,0,0,0.02166539,0.0001621904,0,0,0,0,0,0
2028,0,0,0,0.16911,0.001735699,0.05074586,0.003675941,0.002776631,0.04789539,0.02525589,0.2671885,0.0001491495,0.002135686,0.3667438,0.0096419,0.2410395,1.09187,0,0.000229022,0,0,0.02141967,0.0001603322,0,0,0,0,0,0
2029,0,0,0,0.1688939,0.001731154,0.05062295,0.003599049,0.002778374,0.04832032,0.02537651,0.26642,0.0001486319,0.00213609,0.3670034,0.009557501,0.2409473,1.091862,0,0.000229925,0,0,0.02119358,0.0001587315,0,0,0,0,0,0
2030,0,0,0,0.1686893,0.001726761,0.05050656,0.00358221,0.002780291,0.04869909,0.02548484,0.2658049,0.0001481801,0.002136671,0.3672309,0.009484472,0.2408761,1.091828,0,0.0002312785,0,0,0.02098458,0.0001573432,0,0,0,0,0,0
2031,0,0,0,0.1684897,0.001722255,0.05043541,0.003614709,0.002781945,0.04903106,0.02557913,0.2652853,0.0001477656,0.002137355,0.3674165,0.009421884,0.2408208,1.091799,0,0.0002330092,0,0,0.02078986,0.0001561244,0,0,0,0,0,0
2032,0,0,0,0.1682898,0.001717501,0.05049786,0.003661,0.002782941,0.04931645,0.02565804,0.2648016,0.0001473791,0.002138123,0.3675621,0.009368243,0.2407762,1.091793,0,0.0002350473,0,0,0.02060687,0.0001550405,0,0,0,0,0,0
2033,0,0,0,0.1680917,0.001712652,0.05062256,0.003707904,0.002783101,0.04955758,0.02572154,0.2643198,0.0001470185,0.002138975,0.3676792,0.009321867,0.2407348,1.091797,0,0.0002373297,0,0,0.02043379,0.0001540668,0,0,0,0,0,0
2034,0,0,0,0.1679011,0.001707976,0.0507034,0.003754013,0.002782461,0.04975868,0.02577089,0.2638327,0.0001466797,0.002139902,0.3677792,0.009281192,0.2406914,1.091792,0,0.0002398002,0,0,0.02026945,0.0001531855,0,0,0,0,0,0
2035,0,0,0,0.167723,0.001703685,0.05074355,0.003786684,0.002781185,0.04992509,0.02580811,0.2633429,0.0001463624,0.002140904,0.3678724,0.009244799,0.2406456,1.091775,0,0.0002424108,0,0,0.02011329,0.0001523844,0,0,0,0,0,0
2036,0,0,0,0.1675618,0.001699945,0.05077219,0.003796517,0.002779518,0.05006306,0.02583578,0.2628596,0.0001460723,0.002141988,0.367969,0.00921144,0.2405986,1.091737,0,0.0002451233,0,0,0.01996524,0.0001516572,0,0,0,0,0,0
2037,0,0,0,0.1674221,0.001696878,0.05076881,0.003789976,0.00277775,0.05017889,0.0258567,0.2624005,0.0001458137,0.00214316,0.368076,0.009180239,0.2405516,1.091668,0,0.0002479094,0,0,0.01982555,0.0001510011,0,0,0,0,0,0
2038,0,0,0,0.1673057,0.001694495,0.05071878,0.003777018,0.002776137,0.05027817,0.02587335,0.2619841,0.0001455857,0.002144404,0.3681941,0.009150679,0.240507,1.091568,0,0.0002507483,0,0,0.0196945,0.000150413,0,0,0,0,0,0
2039,0,0,0,0.1672106,0.001692693,0.05065242,0.003760573,0.002774835,0.05036514,0.02588757,0.2616201,0.000145387,0.002145706,0.3683207,0.009122499,0.2404677,1.091444,0,0.0002536247,0,0,0.01957219,0.0001498894,0,0,0,0,0,0
2040,0,0,0,0.1671331,0.001691335,0.05059852,0.003742368,0.00277391,0.05044278,0.02590051,0.2613102,0.0001452164,0.002147054,0.3684525,0.009095578,0.2404357,1.091305,0,0.0002565276,0,0,0.01945855,0.0001494264,0,0,0,0,0,0
2041,0,0,0,0.1670696,0.001690295,0.0505552,0.003727623,0.002773355,0.05051297,0.02591276,0.261052,0.0001450707,0.002148434,0.3685854,0.009069898,0.2404109,1.091154,0,0.0002594479,0,0,0.01935329,0.000149019,0,0,0,0,0,0
2042,0,0,0,0.1670161,0.001689454,0.05051821,0.003719977,0.002773114,0.05057664,0.02592444,0.2608396,0.0001449453,0.002149831,0.3687155,0.009045484,0.240393,1.091,0,0.0002623773,0,0,0.01925595,0.0001486617,0,0,0,0,0,0
2043,0,0,0,0.1669691,0.001688712,0.05049699,0.003718323,0.002773086,0.05063407,0.02593538,0.2606631,0.0001448359,0.002151232,0.3688396,0.009022321,0.2403811,1.090847,0,0.000265307,0,0,0.01916592,0.0001483482,0,0,0,0,0,0
2044,0,0,0,0.1669261,0.001688011,0.05049512,0.003720484,0.002773172,0.05068527,0.02594525,0.2605123,0.0001447394,0.00215263,0.3689563,0.00900033,0.240374,1.090698,0,0.0002682277,0,0,0.01908255,0.0001480728,0,0,0,0,0,0
2045,0,0,0,0.166886,0.001687334,0.05050303,0.003725571,0.002773288,0.05073025,0.02595378,0.2603791,0.0001446535,0.002154019,0.3690654,0.008979392,0.2403703,1.090555,0,0.0002711298,0,0,0.01900522,0.0001478304,0,0,0,0,0,0
2046,0,0,0,0.1668486,0.001686687,0.05051261,0.003732298,0.002773379,0.05076915,0.02596081,0.260258,0.0001445761,0.002155396,0.3691678,0.008959356,0.2403685,1.090417,0,0.0002740036,0,0,0.01893338,0.0001476165,0,0,0,0,0,0
2047,0,0,0,0.1668138,0.001686087,0.05052317,0.003738396,0.002773416,0.05080227,0.02596633,0.2601452,0.000144506,0.002156757,0.3692646,0.008940053,0.2403681,1.090283,0,0.0002768399,0,0,0.01886653,0.0001474274,0,0,0,0,0,0
2048,0,0,0,0.1667822,0.001685557,0.05053326,0.00374243,0.002773396,0.05083015,0.02597045,0.2600391,0.0001444431,0.002158101,0.3693573,0.008921317,0.2403684,1.090153,0,0.0002796304,0,0,0.01880432,0.0001472604,0,0,0,0,0,0
2049,0,0,0,0.1667545,0.00168512,0.05053863,0.003744445,0.002773336,0.05085344,0.0259734,0.2599403,0.0001443872,0.002159427,0.3694473,0.008903008,0.2403694,1.090024,0,0.0002823681,0,0,0.01874644,0.0001471134,0,0,0,0,0,0
2050,0,0,0,0.1667309,0.001684786,0.05053811,0.003744811,0.002773261,0.05087288,0.02597544,0.2598499,0.000144338,0.002160733,0.3695353,0.008885031,0.240371,1.089896,0,0.0002850471,0,0,0.01869266,0.0001469848,0,0,0,0,0,0
2051,0,0,0,0.1667115,0.001684554,0.05053432,0.003743743,0.002773194,0.05088914,0.02597683,0.2597692,0.0001442953,0.002162016,0.3696216,0.008867319,0.2403734,1.089769,0,0.0002876629,0,0,0.01864275,0.0001468728,0,0,0,0,0,0
2052,0,0,0,0.1666961,0.001684413,0.0505293,0.003741785,0.002773155,0.05090279,0.02597778,0.2596987,0.0001442589,0.002163274,0.3697063,0.00884984,0.2403768,1.089644,0,0.0002902124,0,0,0.01859652,0.0001467764,0,0,0,0,0,0
2053,0,0,0,0.166684,0.001684346,0.05052346,0.003739763,0.002773153,0.05091425,0.02597844,0.2596388,0.0001442281,0.002164503,0.369789,0.008832589,0.2403815,1.089521,0,0.0002926931,0,0,0.01855378,0.0001466939,0,0,0,0,0,0
2054,0,0,0,0.1666748,0.001684336,0.05051787,0.003738221,0.002773191,0.05092387,0.02597891,0.2595888,0.0001442023,0.002165702,0.3698694,0.008815574,0.2403872,1.089401,0,0.0002951034,0,0,0.01851431,0.0001466241,0,0,0,0,0,0
2055,0,0,0,0.1666678,0.001684363,0.0505141,0.00373729,0.002773261,0.05093184,0.02597919,0.2595477,0.0001441808,0.002166869,0.3699468,0.008798811,0.240394,1.089285,0,0.0002974416,0,0,0.0184779,0.0001465655,0,0,0,0,0,0
2056,0,0,0,0.1666625,0.001684414,0.05051257,0.003737001,0.002773354,0.05093832,0.02597931,0.2595141,0.000144163,0.002168001,0.3700212,0.00878231,0.2404018,1.089174,0,0.0002997067,0,0,0.01844432,0.0001465167,0,0,0,0,0,0
2057,0,0,0,0.1666583,0.001684478,0.05051264,0.003737333,0.00277346,0.05094337,0.02597923,0.2594863,0.0001441481,0.002169098,0.3700924,0.00876608,0.2404102,1.089068,0,0.0003018978,0,0,0.01841335,0.0001464764,0,0,0,0,0,0
2058,0,0,0,0.166655,0.001684549,0.0505138,0.0037381,0.002773567,0.0509471,0.02597894,0.2594633,0.0001441357,0.002170158,0.3701603,0.008750126,0.2404192,1.088966,0,0.0003040144,0,0,0.01838479,0.0001464433,0,0,0,0,0,0
2059,0,0,0,0.1666525,0.001684627,0.05051583,0.003739011,0.00277367,0.0509496,0.02597842,0.2594439,0.0001441254,0.002171182,0.3702251,0.008734445,0.2404285,1.088869,0,0.0003060559,0,0,0.01835845,0.0001464164,0,0,0,0,0,0
2060,0,0,0,0.1666506,0.001684711,0.05051817,0.003739859,0.002773765,0.05095096,0.02597768,0.2594272,0.0001441169,0.002172169,0.3702869,0.00871903,0.2404379,1.088777,0,0.0003080222,0,0,0.01833416,0.0001463948,0,0,0,0,0,0
2061,0,0,0,0.1666494,0.001684804,0.05052017,0.003740541,0.00277385,0.05095134,0.02597675,0.259413,0.00014411,0.002173119,0.3703461,0.008703876,0.2404473,1.088689,0,0.0003099136,0,0,0.01831176,0.0001463778,0,0,0,0,0,0
2062,0,0,0,0.1666489,0.001684906,0.05052161,0.003740995,0.002773929,0.05095086,0.02597568,0.259401,0.0001441045,0.002174034,0.3704028,0.008688981,0.2404568,1.088605,0,0.0003117307,0,0,0.01829111,0.0001463647,0,0,0,0,0,0
2063,0,0,0,0.1666489,0.001685019,0.05052257,0.003741201,0.002774004,0.05094969,0.02597449,0.2593911,0.0001441003,0.002174913,0.3704573,0.00867434,0.2404662,1.088524,0,0.0003134741,0,0,0.0182721,0.0001463551,0,0,0,0,0,0
2064,0,0,0,0.1666496,0.001685141,0.05052311,0.003741214,0.002774078,0.05094795,0.02597323,0.2593833,0.0001440973,0.002175757,0.3705095,0.00865996,0.2404756,1.088448,0,0.0003151452,0,0,0.01825461,0.0001463483,0,0,0,0,0,0
2065,0,0,0,0.1666508,0.001685271,0.05052331,0.003741126,0.002774154,0.05094576,0.02597193,0.2593776,0.0001440955,0.002176567,0.3705598,0.008645843,0.2404849,1.088375,0,0.0003167455,0,0,0.01823853,0.0001463441,0,0,0,0,0,0
2066,0,0,0,0.1666525,0.001685407,0.05052337,0.003741013,0.002774233,0.05094324,0.02597063,0.2593738,0.0001440945,0.002177343,0.3706079,0.008631998,0.2404942,1.088306,0,0.0003182764,0,0,0.01822378,0.0001463421,0,0,0,0,0,0
2067,0,0,0,0.1666545,0.001685545,0.05052353,0.003740928,0.002774315,0.05094046,0.02596936,0.2593718,0.0001440944,0.002178086,0.3706541,0.008618433,0.2405034,1.08824,0,0.00031974,0,0,0.01821025,0.000146342,0,0,0,0,0,0
2068,0,0,0,0.1666567,0.001685684,0.05052386,0.00374091,0.0027744,0.05093747,0.02596809,0.2593714,0.0001440949,0.002178796,0.3706982,0.008605157,0.2405126,1.088178,0,0.000321138,0,0,0.01819787,0.0001463433,0,0,0,0,0,0
2069,0,0,0,0.1666591,0.001685821,0.05052438,0.003740977,0.002774487,0.05093433,0.02596685,0.2593721,0.0001440959,0.002179474,0.3707403,0.008592176,0.2405217,1.088119,0,0.0003224726,0,0,0.01818653,0.0001463458,0,0,0,0,0,0
2070,0,0,0,0.1666616,0.001685954,0.0505251,0.00374112,0.002774573,0.05093107,0.02596564,0.259374,0.0001440973,0.002180122,0.3707804,0.008579498,0.2405306,1.088064,0,0.0003237459,0,0,0.01817616,0.0001463493,0,0,0,0,0,0
2071,0,0,0,0.1666641,0.001686082,0.05052598,0.00374131,0.00277466,0.05092771,0.02596446,0.2593765,0.000144099,0.00218074,0.3708187,0.008567126,0.2405394,1.088011,0,0.0003249598,0,0,0.01816668,0.0001463535,0,0,0,0,0,0
2072,0,0,0,0.1666666,0.001686206,0.05052696,0.003741522,0.002774744,0.05092429,0.0259633,0.2593797,0.000144101,0.002181329,0.3708552,0.008555063,0.240548,1.087962,0,0.0003261162,0,0,0.01815802,0.0001463582,0,0,0,0,0,0
2073,0,0,0,0.1666691,0.001686325,0.05052794,0.003741733,0.002774826,0.05092083,0.02596217,0.2593832,0.000144103,0.00218189,0.3708899,0.008543309,0.2405564,1.087916,0,0.0003272174,0,0,0.01815012,0.0001463631,0,0,0,0,0,0
2074,0,0,0,0.1666716,0.00168644,0.05052888,0.003741923,0.002774904,0.05091738,0.02596107,0.259387,0.0001441052,0.002182424,0.370923,0.008531866,0.2405645,1.087872,0,0.0003282653,0,0,0.01814291,0.0001463683,0,0,0,0,0,0
2075,0,0,0,0.166674,0.00168655,0.05052975,0.003742083,0.002774981,0.05091393,0.02596001,0.2593911,0.0001441074,0.002182932,0.3709545,0.00852073,0.2405724,1.087831,0,0.000329262,0,0,0.01813634,0.0001463735,0,0,0,0,0,0
2076,0,0,0,0.1666763,0.001686656,0.05053052,0.003742209,0.002775054,0.05091051,0.02595899,0.2593953,0.0001441097,0.002183415,0.3709845,0.008509905,0.24058,1.087792,0,0.0003302095,0,0,0.01813036,0.0001463787,0,0,0,0,0,0
2077,0,0,0,0.1666786,0.001686757,0.05053121,0.003742309,0.002775126,0.05090716,0.02595801,0.2593995,0.000144112,0.002183875,0.3710131,0.008499388,0.2405874,1.087756,0,0.0003311099,0,0,0.01812492,0.0001463838,0,0,0,0,0,0
2078,0,0,0,0.1666809,0.001686854,0.05053185,0.003742392,0.002775196,0.05090388,0.02595708,0.2594039,0.0001441143,0.002184312,0.3710405,0.008489174,0.2405946,1.087722,0,0.0003319654,0,0,0.01811998,0.0001463887,0,0,0,0,0,0
2079,0,0,0,0.166683,0.001686947,0.05053243,0.003742466,0.002775264,0.0509007,0.02595619,0.2594084,0.0001441164,0.002184727,0.3710665,0.008479265,0.2406015,1.08769,0,0.0003327779,0,0,0.0181155,0.0001463934,0,0,0,0,0,0
2080,0,0,0,0.1666851,0.001687035,0.050533,0.003742539,0.002775331,0.05089763,0.02595536,0.2594129,0.0001441186,0.002185121,0.3710912,0.008469657,0.2406081,1.08766,0,0.0003335494,0,0,0.01811144,0.0001463978,0,0,0,0,0,0
2081,0,0,0,0.1666871,0.001687119,0.05053355,0.003742618,0.002775397,0.05089467,0.02595458,0.2594175,0.0001441206,0.002185496,0.3711149,0.008460349,0.2406146,1.087631,0,0.0003342818,0,0,0.01810776,0.0001464019,0,0,0,0,0,0
2082,0,0,0,0.166689,0.001687198,0.05053411,0.003742704,0.002775461,0.05089182,0.02595384,0.2594219,0.0001441226,0.002185851,0.3711373,0.00845134,0.2406208,1.087605,0,0.000334977,0,0,0.01810444,0.0001464057,0,0,0,0,0,0
2083,0,0,0,0.1666908,0.001687272,0.05053468,0.003742796,0.002775523,0.0508891,0.02595316,0.2594261,0.0001441245,0.002186188,0.3711586,0.008442623,0.2406268,1.08758,0,0.0003356368,0,0,0.01810144,0.0001464091,0,0,0,0,0,0
2084,0,0,0,0.1666925,0.001687341,0.05053523,0.003742892,0.002775583,0.0508865,0.02595252,0.2594303,0.0001441262,0.002186507,0.371179,0.008434193,0.2406325,1.087557,0,0.0003362625,0,0,0.01809874,0.0001464122,0,0,0,0,0,0
2085,0,0,0,0.1666941,0.001687406,0.05053578,0.003742989,0.002775641,0.05088401,0.02595192,0.2594343,0.0001441278,0.00218681,0.3711983,0.008426051,0.2406381,1.087535,0,0.0003368563,0,0,0.0180963,0.0001464148,0,0,0,0,0,0
2086,0,0,0,0.1666956,0.001687467,0.05053632,0.003743084,0.002775697,0.05088164,0.02595137,0.2594382,0.0001441293,0.002187099,0.3712167,0.008418186,0.2406434,1.087515,0,0.0003374196,0,0,0.01809412,0.0001464171,0,0,0,0,0,0
