EwEVersion,"6.6.16889.1 (compiled 27/04/2020)"
Date,"28/04/2020 13:21:40"
ModelName,Kat_200116
EcosimScenario,WGINOSE_baseline
TimeSeries,"Katt_mints _baseline"
StartYear,1982

Data,Biomass

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2022,0.003792219,0.04075264,0.02819782,0.4951318,0.1158395,0.4846114,0.22765,0.2006007,2.238825,0.2531379,0.7885084,0.05015125,0.01011523,0.7817618,0.1621381,7.101501,1.802752,10.96916,0.1861964,97.202,57.38034,1.569542,7.384056,27.18963,0.01738481,9.317327,6.613323,0.3058316,31.57819
2023,0.003872414,0.04074222,0.02819782,0.4925893,0.1147888,0.4808762,0.2255354,0.2007524,2.275634,0.2550993,0.7807863,0.04969034,0.01010196,0.7820162,0.1598592,7.093435,1.803958,10.96742,0.1833152,98.23706,57.29945,1.544792,7.220249,27.24822,0.01724136,9.31919,6.612234,0.3058338,31.57725
2024,0.003908493,0.04073133,0.02819782,0.4908159,0.1140339,0.4769292,0.2195328,0.2007215,2.309409,0.2568824,0.7740551,0.04928567,0.01009293,0.782434,0.157707,7.085696,1.804832,10.96545,0.1812748,99.18212,57.22303,1.521681,7.078319,27.32615,0.01711099,9.320748,6.610885,0.3058359,31.57584
2025,0.003894251,0.04072076,0.02819782,0.4895633,0.1134663,0.4743583,0.2108559,0.2006449,2.340441,0.2585369,0.7683842,0.04894734,0.01008759,0.7829857,0.1556835,7.078802,1.805394,10.96331,0.1799471,100.0463,57.16043,1.500286,6.956107,27.41844,0.01699074,9.321782,6.609333,0.3058377,31.57402
2026,0.003840606,0.04071115,0.02819782,0.4886414,0.113039,0.4700863,0.2036102,0.2006084,2.368986,0.260097,0.7638416,0.04866546,0.0100849,0.7836122,0.1538151,7.07283,1.805657,10.96115,0.1792363,100.8348,57.10825,1.480606,6.851229,27.51405,0.01687744,9.322528,6.607718,0.3058397,31.57212
2027,0.003766794,0.04070288,0.02819782,0.4879026,0.1126879,0.4652623,0.1980283,0.2006397,2.395144,0.2615677,0.760314,0.04842719,0.01008404,0.7842441,0.152126,7.068016,1.805756,10.95916,0.1790631,101.5497,57.05965,1.462543,6.761158,27.60346,0.01676909,9.32326,6.606192,0.3058418,31.5704
2028,0.003684312,0.04069598,0.02819782,0.4872371,0.1123746,0.4625136,0.1927193,0.2007285,2.41894,0.2629373,0.7575595,0.04822738,0.01008469,0.7848457,0.1506235,7.064404,1.805795,10.95742,0.1793599,102.1928,57.01203,1.445956,6.683699,27.6833,0.01666558,9.324046,6.604824,0.305844,31.56894
2029,0.003599802,0.04069031,0.02819782,0.4866144,0.1120803,0.4613934,0.1886881,0.2008546,2.4404,0.2641931,0.7553806,0.04806,0.01008659,0.7854013,0.149305,7.061704,1.805781,10.95596,0.1800671,102.7665,56.96284,1.430694,6.616968,27.75144,0.01656772,9.32499,6.60364,0.3058465,31.56782
2030,0.003522686,0.04068574,0.02819782,0.486025,0.1117959,0.4603325,0.1878053,0.2009931,2.45953,0.2653209,0.7536364,0.04791392,0.01008934,0.7858879,0.1481642,7.059616,1.805724,10.95485,0.1811271,103.2718,56.90637,1.416585,6.559094,27.80394,0.01647662,9.326308,6.602691,0.3058499,31.56719
2031,0.003461905,0.04068204,0.02819782,0.4854498,0.1115042,0.459684,0.1895091,0.2011127,2.476296,0.2663026,0.7521632,0.0477799,0.01009257,0.7862851,0.1471865,7.057995,1.805676,10.95413,0.1824825,103.7096,56.83841,1.40344,6.508287,27.83894,0.01639367,9.328128,6.602016,0.3058541,31.56712
